,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
699,2019,"BKEP CRUDE, LLC",35.51847,-101.91335,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.08,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.518612,-101.913529,1.0,rooftop,31134,N Uh,,,Masterson,TX,Potter County,79058,US,Potter,0.5800000000000001
700,2019,ORYX DELAWARE OIL TRANSPORT LLC,31.48663,-103.524065,CRUDE OIL,4.75,0.0,4.75,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,31.486396,-103.525347,0.99,rooftop,321,County Rd 402,,,Pecos,TX,Reeves County,79772,US,Reeves,0.0
701,2019,DCP MIDSTREAM,29.34572,-100.562198,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,13.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,29.34572,-100.562198,0.06,nearest_place,,,,,Brackettville,TX,Kinney County,78832,US,TIGER/Line® dataset from the US Census Bureau,13.0
703,2019,ENTERPRISE CRUDE PIPELINE LLC,30.280692,-96.948503,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,30.279797,-96.952271,0.95,nearest_street,1051,County Rd 388th Rd,,,Lincoln,TX,Lee County,78948,US,TIGER/Line® dataset from the US Census Bureau,0.0
708,2019,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.56314783,-99.78808901,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,32.562565,-99.789028,0.99,nearest_street,,US 83,,,Abilene,TX,Jones County,79601,US,TIGER/Line® dataset from the US Census Bureau,0.4
714,2019,"KINDER MORGAN LIQUID TERMINALS, LLC",29.723747,-95.202251,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.723539,-95.203426,0.97,nearest_street,1201,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0
718,2019,ENTERPRISE PRODUCTS OPERATING LLC,30.4149,-95.3253,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.415322,-95.32652,0.99,rooftop,12590,Browder Traylor,,,Willis,TX,Montgomery County,77378,US,Montgomery,0.1
719,2019,"PLAINS PIPELINE, L.P.",31.88953,-103.956774,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,31.888678,-103.955485,0.99,rooftop,4231,US Highway 285 N,,,Orla,TX,Reeves County,79770,US,Statewide Partial,0.5
723,2019,EXXONMOBIL OIL CORPORATION,30.02811,-94.082223,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.63,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,30.028348,-94.082616,1.0,rooftop,5860,Highland Ave,,,Beaumont,TX,Jefferson County,77705,US,City of Beaumont,1.63
725,2019,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9967,-93.98765,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.987979,-93.982982,0.92,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0
726,2019,"EQUISTAR CHEMICALS, L.P.",29.041106,-95.366832,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,29.041916,-95.366604,0.99,rooftop,2527,Stratton Ridge Rd,,,Clute,TX,Brazoria County,77531,US,Brazoria,0.1
727,2019,PERMIAN EXPRESS PARTNERS LLC,32.5303,-100.8297,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.529901,-100.830838,0.99,rooftop,3240,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0
728,2019,"NUSTAR LOGISTICS, L.P.",33.91311,-98.43587,CRUDE OIL,0.4,0.0,0.4,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,33.913843,-98.435179,0.99,rooftop,2345,Harding St,,,Wichita Falls,TX,Wichita County,76305,US,Wichita,0.0
733,2019,ENERGY TRANSFER COMPANY,30.68425,-101.27124,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,243.0,49.7,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,30.684382,-101.271196,1.0,rooftop,561,Farm To Market Rd 2083,,,Ozona,TX,Crockett County,76943,US,Statewide Partial,292.7
734,2019,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,64.0,0.0,64.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0
735,2019,EXXONMOBIL PIPELINE CO,29.694536,-95.055497,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.49,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.695027,-95.055815,1.0,rooftop,11355,Highway 225,,,La Porte,TX,Harris County,77571,US,Greater Houston,5.49
736,2019,HARVEST MIDSTREAM COMPANY,28.40872,-98.21365,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,28.408066,-98.212059,0.99,rooftop,300,Farm To Market Rd 1042,,,Three Rivers,TX,Live Oak County,78071,US,Statewide Partial,0.0
740,2019,WEST TEXAS GULF PIPELINE CO,32.23139,-95.66336,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.232889,-95.662956,0.97,nearest_street,6500,Lauren Ln,,,Murchison,TX,Henderson County,75778,US,TIGER/Line® dataset from the US Census Bureau,0.0
746,2019,ENTERPRISE CRUDE PIPELINE LLC,29.7602,-95.1429,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,29.759497,-95.141886,0.97,nearest_street,2283,Appelt Dr,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0
748,2019,"FLINT HILLS RESOURCES, LC",28.937256,-97.798827,CRUDE OIL,56.0,0.0,52.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.937124,-97.799939,0.99,rooftop,6612,N FM 81,,,Runge,TX,Karnes County,78151,US,Karnes,4.0
750,2019,ENTERPRISE CRUDE PIPELINE LLC,29.05436,-97.79099,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,0.0,0.36,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,29.047286,-97.785947,0.92,nearest_street,5540,Farm To Market Rd 627th Rd,,,Karnes City,TX,Karnes County,78118,US,TIGER/Line® dataset from the US Census Bureau,0.0
756,2019,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.56357282,-99.78830895,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.97,0.0,0.97,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,32.562565,-99.789028,0.99,nearest_street,,US 83,,,Abilene,TX,Jones County,79601,US,TIGER/Line® dataset from the US Census Bureau,0.0
757,2019,EXPLORER PIPELINE CO,29.858643,-94.978492,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.57,0.0,5.57,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.869947,-94.987889,0.9,nearest_street,6,Holy Rd,,,Crosby,TX,Harris County,77532,US,TIGER/Line® dataset from the US Census Bureau,0.0
760,2019,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",29.794468,-95.279326,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.794732,-95.277796,0.99,rooftop,3607,Amoor St,,,Houston,TX,Harris County,77029,US,City of Houston,0.0
764,2019,FORMULA MIDSTREAM PARTNERS LLC,28.66775,-98.424895,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.66775,-98.424895,0.05,nearest_place,,,,,Whitsett,TX,Atascosa County,78075,US,TIGER/Line® dataset from the US Census Bureau,0.0
766,2019,ENTERPRISE CRUDE PIPELINE LLC,29.3469,-94.938,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,OTHER,,29.3469,-94.938,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.0
772,2019,"MAGELLAN TERMINALS HOLDINGS, LP",29.72397,-95.197453,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.723539,-95.203426,0.94,nearest_street,1201,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0
776,2019,MID - VALLEY PIPELINE CO,32.48265,-94.83272,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.48091,-94.841609,0.93,nearest_street,298,Ashcraft Ln,,,Longview,TX,Gregg County,75604,US,TIGER/Line® dataset from the US Census Bureau,0.0
779,2019,"PLAINS PIPELINE, L.P.",31.431105,-102.378011,CRUDE OIL,95.0,0.0,80.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.431624,-102.370934,0.94,nearest_street,201,Foundry Rd,,,Crane,TX,Crane County,79731,US,TIGER/Line® dataset from the US Census Bureau,15.0
780,2019,"KINDER MORGAN LIQUID TERMINALS, LLC",29.728668,-95.200173,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4.0,0.0,4.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.726899,-95.20346,0.95,nearest_street,1385,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0
782,2019,"MEDALLION OPERATING COMPANY, LLC",31.361163,-101.513858,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,31.360152,-101.513905,0.99,rooftop,9338,N State Highway 137,,,Big Lake,TX,Reagan County,76932,US,Reagan,0.0
784,2019,"PLAINS PIPELINE, L.P.",31.634409,-101.708221,CRUDE OIL,125.0,0.0,110.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.641351,-101.702299,0.92,nearest_street,698,Tank Farm Rd,,,Garden City,TX,Reagan County,79739,US,TIGER/Line® dataset from the US Census Bureau,15.0
788,2019,"MEDALLION OPERATING COMPANY, LLC",32.52759,-100.85185,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.528082,-100.851754,1.0,rooftop,2033,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0
795,2019,"DELEK CRUDE LOGISTICS, LLC.",33.345827,-95.074134,CRUDE OIL,1.5,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,33.345827,-95.074134,0.24,nearest_place,,,,,Talco,TX,Titus County,75487,US,TIGER/Line® dataset from the US Census Bureau,0.5
798,2019,ENTERPRISE CRUDE PIPELINE LLC,31.068913,-98.732867,CRUDE OIL,750.0,0.0,650.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,,31.068576,-98.732876,1.0,rooftop,8752,S Highway 16,,,San Saba,TX,San Saba County,76877,US,San Saba,100.0
800,2019,ENTERPRISE CRUDE PIPELINE LLC,29.055754,-97.791408,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.6,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.047286,-97.785947,0.92,nearest_street,5540,Farm To Market Rd 627th Rd,,,Karnes City,TX,Karnes County,78118,US,TIGER/Line® dataset from the US Census Bureau,0.0
802,2019,SUNOCO PIPELINE L.P.,31.94578,-101.91414,CRUDE OIL,0.7,0.0,0.7,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,31.94578,-101.91414,0.06,nearest_place,,,,,Midland,TX,Midland County,79704,US,TIGER/Line® dataset from the US Census Bureau,0.0
803,2019,ENTERPRISE CRUDE PIPELINE LLC,31.48393,-99.69122,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,31.483609,-99.690924,1.0,rooftop,15401,Farm To Market Rd 1929 E,,,Millersview,TX,Concho County,76862,US,Concho,0.0
805,2019,CENTURION PIPELINE L.P.,32.005428,-102.041069,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,OTHER,,32.008849,-102.041534,0.95,nearest_street,2395,Industrial Ave,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0
809,2019,SUNOCO PIPELINE L.P.,29.935306,-95.383077,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.935289,-95.383665,1.0,rooftop,15215,W Hardy,,,Houston,TX,Harris County,77060,US,Harris,0.0
811,2019,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00104,-93.9866,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.988412,-93.981895,0.9,nearest_street,100,Lnva Canal,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0
812,2019,PHILLIPS 66 PIPELINE LLC,35.68555,-101.36087,CRUDE OIL,11.24,0.0,11.24,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,35.690166,-101.358065,0.94,nearest_street,319,2nd St,,,Borger,TX,Hutchinson County,79007,US,TIGER/Line® dataset from the US Census Bureau,0.0
819,2019,"FLINT HILLS RESOURCES, LC",32.8151793,-97.0944355,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.71,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,32.815201,-97.095317,0.99,rooftop,12550,Trinity Blvd,,,Euless,TX,Tarrant County,76040,US,Tarrant County,0.0
820,2019,"PLAINS PIPELINE, L.P.",31.763939,-103.173558,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,31.762727,-103.175261,0.99,rooftop,6887,County Rd 201,,,Wink,TX,Winkler County,79789,US,Winkler,0.0
822,2019,ENTERPRISE PRODUCTS OPERATING LLC,29.72058,-95.158893,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.5,2.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.720666,-95.159404,1.0,rooftop,3511,Pasadena Fwy,,,Pasadena,TX,Harris County,77503,US,Harris,2.5
824,2019,KINDER MORGAN WINK PIPELINE LLC ,31.7679328,-103.1771881,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.767828,-103.177301,1.0,rooftop,6949,County Rd 201,,,Wink,TX,Winkler County,79789,US,Winkler,0.0
825,2019,PHILLIPS 66 PIPELINE LLC,33.00701,-102.97549,CRUDE OIL,1.76,0.0,1.76,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,33.007952,-102.97466,0.99,rooftop,590,County Rd 340,,,Denver City,TX,Yoakum County,79323,US,Statewide Partial,0.0
831,2019,"ONEOK NGL PIPELINE, LLC",29.85393,-94.8931,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.13,7.66,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.852989,-94.893298,0.99,rooftop,1619,Loop,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,7.79
838,2019,ENTERPRISE CRUDE PIPELINE LLC,31.48393,-99.69122,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,31.483609,-99.690924,1.0,rooftop,15401,Farm To Market Rd 1929 E,,,Millersview,TX,Concho County,76862,US,Concho,0.0
840,2019,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.49875,-101.6741,CRUDE OIL,0.38,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,32.499567,-101.676378,0.96,nearest_street,20700,US Hwy 87,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.38
845,2019,MARATHON PIPE LINE LLC,29.718553,-95.179603,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.7,0.0,0.7,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.718772,-95.179564,1.0,rooftop,302,Jefferson,,,Pasadena,TX,Harris County,77506,US,Harris,0.0
849,2019,"PLAINS PIPELINE, L.P.",32.01347,-102.016347,CRUDE OIL,40.0,0.0,30.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,32.013524,-102.016534,1.0,rooftop,1206,S County Rd 1150,,,Midland,TX,Midland County,79706,US,Midland,10.0
853,2019,ENTERPRISE PRODUCTS OPERATING LLC,30.620642,-96.149481,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,10.0,213.8,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.626217,-96.147877,0.94,nearest_street,12860,County Rd 175,,,Iola,TX,Grimes County,77861,US,TIGER/Line® dataset from the US Census Bureau,223.8
855,2019,"FLINT HILLS RESOURCES, LC",32.8147369,-97.0947406,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,0.0,0.36,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,32.815201,-97.095317,1.0,rooftop,12550,Trinity Blvd,,,Euless,TX,Tarrant County,76040,US,Tarrant County,0.0
857,2019,ENERGY TRANSFER COMPANY,31.5174,-103.4568,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,31.5174,-103.4568,0.1,nearest_place,,,,,Barstow,TX,Ward County,79719,US,TIGER/Line® dataset from the US Census Bureau,0.0
860,2019,"KINDER MORGAN LIQUID TERMINALS, LLC",29.728668,-95.200173,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,29.726899,-95.20346,0.95,nearest_street,1385,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0
862,2019,VALERO TERMINALING AND DISTRIBUTION COMPANY,29.82582,-93.951877,CRUDE OIL,29.0,0.0,29.0,NO,,NO,,YES,CARBON STEEL,OTHER,,29.82582,-93.951877,0.16,nearest_place,,,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0
865,2019,MARATHON PIPE LINE LLC,29.718791,-95.17359,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,10.7,0.0,10.2,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.719235,-95.172873,0.99,rooftop,435,N Preston,,,Pasadena,TX,Harris County,77506,US,Harris,0.5
869,2019,DCP MIDSTREAM,29.10320779,-95.86845856,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.3,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.10337,-95.868905,1.0,rooftop,3368,Farm To Market Rd 1728,,,Van Vleck,TX,Matagorda County,77482,US,Matagorda,0.3
871,2019,ENTERPRISE PRODUCTS OPERATING LLC,30.0113,-94.05981,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.8,0.0,2.2,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,30.016426,-94.049162,0.93,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.5999999999999996
872,2019,EXXONMOBIL PIPELINE CO,29.5920556,-95.2473194,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,300.0,0.0,87.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.591426,-95.246988,1.0,rooftop,8731,Camber Brook Dr,,,Houston,TX,Harris County,77089,US,City of Houston,213.0
874,2019,HARVEST MIDSTREAM COMPANY,28.46062,-98.44847,CRUDE OIL,535.0,0.0,535.0,NO,,NO,,YES,CARBON STEEL,OTHER,,28.46062,-98.44847,0.08,nearest_place,,,,,Calliham,TX,McMullen County,78007,US,TIGER/Line® dataset from the US Census Bureau,0.0
876,2018,DCP MIDSTREAM,29.34572,-100.562198,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1677.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.34572,-100.562198,0.06,nearest_place,,,,,Brackettville,TX,Kinney County,78832,US,TIGER/Line® dataset from the US Census Bureau,1677.0
879,2018,"PLAINS PIPELINE, L.P.",31.634409,-101.708221,CRUDE OIL,30.0,0.0,30.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.641351,-101.702299,0.92,nearest_street,698,Tank Farm Rd,,,Garden City,TX,Reagan County,79739,US,TIGER/Line® dataset from the US Census Bureau,0.0
880,2018,ENTERPRISE CRUDE PIPELINE LLC,29.7479,-95.1294,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.29,0.0,0.29,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.750781,-95.129083,0.96,nearest_street,15706,San Jacinto Blvd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0
881,2018,DCP MIDSTREAM,31.226872,-101.62194,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.21,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,31.226937,-101.621678,1.0,rooftop,205,N Best Ln,,,Big Lake,TX,Reagan County,76932,US,Reagan,0.21
883,2018,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",29.790949,-95.281395,CRUDE OIL,1000.0,0.0,968.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.789355,-95.281822,0.97,nearest_street,8220,Wallisville Rd,,,Houston,TX,Harris County,77029,US,TIGER/Line® dataset from the US Census Bureau,32.0
884,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9967,-93.99765,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.987996,-94.004449,0.91,nearest_street,2280,State Hwy 347,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0
885,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.997016,-93.992067,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0
886,2018,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",33.254624,-99.200001,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,0.5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,33.25429,-99.200291,1.0,rooftop,154,County Rd 120,,,Throckmorton,TX,Throckmorton County,76483,US,Throckmorton,4.5
887,2018,ENTERPRISE CRUDE PIPELINE LLC,31.5267,-103.559,CRUDE OIL,1.43,0.0,1.43,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,31.526181,-103.560607,0.99,nearest_street,,US 285,,,Pecos,TX,Reeves County,79772,US,TIGER/Line® dataset from the US Census Bureau,0.0
889,2018,"WESTERN REFINING LOGISTICS, LP",31.932,-103.5153,CRUDE OIL,1.5,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,31.932,-103.5153,0.05,nearest_place,,,,,Mentone,TX,Loving County,79754,US,TIGER/Line® dataset from the US Census Bureau,1.5
891,2018,"MAGELLAN TERMINALS HOLDINGS, LP",29.745232,-95.200827,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.743939,-95.200106,0.99,rooftop,12901,American Petroleum Rd,,,Houston,TX,Harris County,77015,US,Greater Houston,0.02
897,2018,ENTERPRISE PRODUCTS OPERATING LLC,30.169195,-96.687335,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2901.0,380.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.169401,-96.687613,1.0,rooftop,1710,Upshaw Rd,,,Carmine,TX,Washington County,78932,US,Washington,3281.0
