,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
2282,2015,ENTERPRISE PRODUCTS OPERATING LLC,39.173564,-95.209343,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.0,20.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,39.173322,-95.208322,0.99,rooftop,7055,Union Rd,,,Mc Louth,KS,Jefferson County,66054,US,Statewide,23.0
2287,2015,WILLIAMS FIELD SERVICES,38.938778,-99.761363,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,93.85,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,38.939066,-99.761255,1.0,rooftop,23030,320th Ave,,,Ogallah,KS,Trego County,67656,US,Statewide,93.85
2304,2015,PHILLIPS 66 PIPELINE LLC,37.057847,-98.965883,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.6,24.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,37.057847,-98.965883,0.04,nearest_place,,,,,Hardtner,KS,Barber County,67057,US,TIGER/Line® dataset from the US Census Bureau,25.6
2336,2015,ROSE ROCK MIDSTREAM L.P.,37.68779,-98.40713,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.687636,-98.409683,0.96,nearest_street,2686,NW 160th Ave,,,Cunningham,KS,Kingman County,67035,US,TIGER/Line® dataset from the US Census Bureau,0.0
2340,2015,"MAGELLAN PIPELINE COMPANY, LP",39.1402,-94.60133,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.16,0.0,0.16,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,39.140829,-94.602702,0.99,rooftop,401,E Donovan Rd,,,Kansas City,KS,Wyandotte County,66115,US,Statewide,0.0
2407,2015,"MAGELLAN PIPELINE COMPANY, LP",37.8041,-96.8716,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1861.0,0.0,1773.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,37.803949,-96.87101,1.0,rooftop,1418,W Sunset Rd,,,El Dorado,KS,Butler County,67042,US,Butler,88.0
2421,2015,PHILLIPS 66 PIPELINE LLC,37.761305,-97.307781,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.71,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,37.761305,-97.307781,0.54,nearest_place,,,,,Wichita,KS,Sedgwick County,67219,US,TIGER/Line® dataset from the US Census Bureau,0.0
2446,2015,JAYHAWK PIPELINE LLC,38.6092,-100.048101,CRUDE OIL,0.38,0.0,0.23,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,38.609355,-100.047829,1.0,rooftop,23999,K Rd,,,Arnold,KS,Ness County,67515,US,Statewide,0.15
2451,2015,"MAGELLAN PIPELINE COMPANY, LP",39.37571,-95.26018,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,39.375009,-95.263686,0.96,nearest_street,17997,Scott Rd,,,Winchester,KS,Jefferson County,66097,US,TIGER/Line® dataset from the US Census Bureau,0.0
2482,2015,"WHITE CLIFFS PIPELINE, LLC",37.6754,-98.44498,CRUDE OIL,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,37.675635,-98.443881,0.99,rooftop,17826,NW 20th St,,,Kingman,KS,Kingman County,67068,US,Kingman County,0.1
2517,2015,ROSE ROCK MIDSTREAM L.P.,38.1021533,-99.00453106,CRUDE OIL,3.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.102153,-99.004531,0.06,nearest_place,,,,,Larned,KS,Pawnee County,67550,US,TIGER/Line® dataset from the US Census Bureau,2.0
2529,2015,"MAGELLAN PIPELINE COMPANY, LP",39.1393,-94.60325,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,308.0,0.0,308.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,39.1391,-94.604705,0.97,nearest_street,264,Donovan Rd,,,Kansas City,KS,Wyandotte County,66115,US,TIGER/Line® dataset from the US Census Bureau,0.0
2651,2014,"MAGELLAN PIPELINE COMPANY, LP",38.88162,-94.74517,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.71,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE,38.881502,-94.746885,0.99,rooftop,13843 B,W 135th St,,,Olathe,KS,Johnson County,66062,US,Statewide,0.0
2677,2014,PHILLIPS 66 PIPELINE LLC,37.12897,-97.051558,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.15,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.128808,-97.058658,0.94,nearest_street,24935,51st Rd,,,Arkansas City,KS,Cowley County,67005,US,TIGER/Line® dataset from the US Census Bureau,0.15
2693,2014,"MAGELLAN AMMONIA PIPELINE, L.P.",37.08136,-97.85246,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,15.6,0.0,15.6,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,37.08136,-97.85246,0.33,nearest_place,,,,,Bluff City,KS,Harper County,67018,US,TIGER/Line® dataset from the US Census Bureau,0.0
2702,2014,ROSE ROCK MIDSTREAM L.P.,37.08543,-97.3445,CRUDE OIL,40.0,0.0,39.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,37.086403,-97.347104,0.96,nearest_street,1398,S Seneca Rd,,,South Haven,KS,Sumner County,67140,US,TIGER/Line® dataset from the US Census Bureau,1.0
2714,2014,ROSE ROCK MIDSTREAM L.P.,37.67502,-98.44337,CRUDE OIL,0.83,0.0,0.0,NO,,NO,,,,LEAK,CRACK,37.674895,-98.443065,1.0,rooftop,17826,NW 20th St,,,Cunningham,KS,Kingman County,67035,US,Statewide,0.83
2730,2014,"MAGELLAN AMMONIA PIPELINE, L.P.",37.1647,-97.87432,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,16.66,0.0,13.86,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,37.168178,-97.874737,0.95,nearest_street,129,NE 90th Ave,,,Freeport,KS,Harper County,67049,US,TIGER/Line® dataset from the US Census Bureau,2.8000000000000007
2734,2014,ROSE ROCK MIDSTREAM L.P.,38.332983,-98.184795,CRUDE OIL,2.0,0.0,1.5,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,38.333083,-98.18403,1.0,rooftop,1690,Ave N,,,Lyons,KS,Rice County,67554,US,Statewide,0.5
2749,2014,"WHITE CLIFFS PIPELINE, LLC",39.04758,-101.73915,CRUDE OIL,4.0,0.0,0.0,NO,,NO,,,,LEAK,OTHER,39.047254,-101.739284,1.0,rooftop,2505,Highway 27,,,Sharon Springs,KS,Wallace County,67758,US,Statewide,4.0
2759,2014,"MAGELLAN PIPELINE COMPANY, LP",37.80225,-96.87537,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,NO,,LEAK,OTHER,37.803192,-96.874575,0.99,rooftop,1700,W Sunset Rd,,,El Dorado,KS,Butler County,67042,US,Butler,0.2
2794,2014,"MAGELLAN AMMONIA PIPELINE, L.P.",38.26485,-97.8667,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.85,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.260585,-97.866914,0.95,nearest_street,299,Chisholm Rd,,,Inman,KS,McPherson County,67546,US,TIGER/Line® dataset from the US Census Bureau,2.85
2795,2014,"MAGELLAN PIPELINE COMPANY, LP",38.50252,-94.86919,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,38.502655,-94.869079,1.0,rooftop,24303,W 343rd St,,,Paola,KS,Miami County,66071,US,Statewide,0.6
2798,2014,JAYHAWK PIPELINE LLC,37.139844,-100.569479,CRUDE OIL,20.7,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,37.14043,-100.569545,1.0,rooftop,5127,X Rd,,,Plains,KS,Meade County,67869,US,Statewide,10.7
2820,2014,"MAGELLAN PIPELINE COMPANY, LP",39.13839,-94.60294,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,39.1391,-94.604705,0.97,nearest_street,298,Marley Rd,,,Kansas City,KS,Wyandotte County,66115,US,TIGER/Line® dataset from the US Census Bureau,0.6
2830,2014,JAYHAWK PIPELINE LLC,39.369394,-99.80891,CRUDE OIL,2.9,0.0,2.1,NO,,NO,,YES,,LEAK,SEAL OR PACKING,39.369394,-99.80891,0.28,nearest_place,,,,,Hill City,KS,Graham County,67642,US,TIGER/Line® dataset from the US Census Bureau,0.7999999999999998
2885,2014,"MAGELLAN AMMONIA PIPELINE, L.P.",38.34044,-97.83677,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,31.42,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,38.333245,-97.832718,0.93,nearest_street,400,Frontier Rd,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,31.42
2913,2014,NATIONAL COOP REFINERY ASSCO,38.339275,-97.676786,CRUDE OIL,2.0,0.0,0.0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,38.334382,-97.671748,0.93,nearest_street,1328,State Hwy 153,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,2.0
2915,2014,"MAGELLAN AMMONIA PIPELINE, L.P.",37.8681,-98.02141,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.0,0.05,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.868277,-98.022781,0.97,nearest_street,6117,W Castleton Rd,,,South Hutchinson,KS,Reno County,67505,US,TIGER/Line® dataset from the US Census Bureau,2.05
2962,2014,"MAGELLAN PIPELINE COMPANY, LP",38.88144,-94.7452,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,7.3,0.0,7.3,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,38.881502,-94.746885,0.99,rooftop,13843 B,W 135th St,,,Olathe,KS,Johnson County,66062,US,Statewide,0.0
2990,2014,NATIONAL COOP REFINERY ASSCO,38.344339,-97.674046,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,38.334382,-97.671748,0.92,nearest_street,1328,State Hwy 153,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,0.24
2994,2014,PHILLIPS 66 PIPELINE LLC,37.357891,-97.757054,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.36,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,37.357548,-97.766322,0.93,nearest_street,1620,W 70th Ave N,,,Conway Springs,KS,Sumner County,67031,US,TIGER/Line® dataset from the US Census Bureau,0.36
2996,2014,"ONEOK NGL PIPELINE, LLC",39.36293,-97.47972,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.5,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,39.361771,-97.480076,0.97,nearest_street,366,County Rd 805,,,Miltonvale,KS,Cloud County,67466,US,TIGER/Line® dataset from the US Census Bureau,2.5
3001,2014,NATIONAL COOP REFINERY ASSCO,38.341141,-97.669735,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.341141,-97.669735,0.21,nearest_place,,,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,0.24
3002,2014,NATIONAL COOP REFINERY ASSCO,38.344339,-97.674046,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,38.334382,-97.671748,0.92,nearest_street,1328,State Hwy 153,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,0.24
3004,2014,ROSE ROCK MIDSTREAM L.P.,37.35595,-98.20689,CRUDE OIL,35.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,37.355736,-98.206777,1.0,rooftop,920,NW 140th Rd,,,Harper,KS,Harper County,67058,US,Statewide,15.0
3011,2014,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",37.321081,-96.843305,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,37.316468,-96.843031,0.94,nearest_street,17898,County Rd 4,,,Burden,KS,Cowley County,67019,US,TIGER/Line® dataset from the US Census Bureau,0.0
3013,2014,NATIONAL COOP REFINERY ASSCO,38.339543,-97.676782,CRUDE OIL,110.0,0.0,100.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,38.334382,-97.671748,0.93,nearest_street,1328,State Hwy 153,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,10.0
3041,2013,JAYHAWK PIPELINE LLC,39.277928,-99.652257,CRUDE OIL,67.0,0.0,30.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,39.277928,-99.652257,0.11,nearest_place,,,,,Damar,KS,Graham County,67632,US,TIGER/Line® dataset from the US Census Bureau,37.0
3046,2013,JAYHAWK PIPELINE LLC,38.814911,-99.566148,CRUDE OIL,142.5,0.0,100.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,38.815873,-99.566189,0.99,rooftop,273,Munjor Rd,,,Ellis,KS,Ellis County,67637,US,Statewide,42.5
3051,2013,"MAGELLAN AMMONIA PIPELINE, L.P.",37.12022,-99.98155,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.01,0.01,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.12022,-99.98155,0.09,nearest_place,,,,,Englewood,KS,Clark County,67840,US,TIGER/Line® dataset from the US Census Bureau,0.02
3052,2013,"MAGELLAN PIPELINE COMPANY, LP",38.83618,-101.75231,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.7,0.0,3.7,NO,,NO,,YES,,LEAK,SEAL OR PACKING,38.836597,-101.752014,1.0,rooftop,1045,Road 17A,,,Sharon Springs,KS,Wallace County,67758,US,Statewide,0.0
3107,2013,"CCPS TRANSPORTATION, LLC",37.79167,-95.42361,CRUDE OIL,0.12,0.0,0.12,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,37.79184,-95.423987,1.0,rooftop,1298,Delaware Rd,,,Humboldt,KS,Allen County,66748,US,Statewide,0.0
3113,2013,ENTERPRISE PRODUCTS OPERATING LLC,39.02942,-97.38027,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,1097.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,39.030233,-97.38034,0.99,rooftop,2950,8 Hwy,,,Solomon,KS,Ottawa County,67480,US,Statewide,1097.2
3133,2013,"MAGELLAN PIPELINE COMPANY, LP",37.79193,-96.88026,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,17.0,47.0,0.0,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,37.791376,-96.879515,0.99,rooftop,2272,SW Haverhill Rd,,,El Dorado,KS,Butler County,67042,US,Statewide,64.0
3134,2013,ENTERPRISE PRODUCTS OPERATING LLC,37.052386,-95.611575,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.6,NO,,NO,,NO,,OTHER,,37.052583,-95.61147,1.0,rooftop,2013,N Sycamore St,,,Coffeyville,KS,Montgomery County,67337,US,Statewide,0.0
3180,2013,"CCPS TRANSPORTATION, LLC",38.19639,-94.81861,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,38.196188,-94.819673,0.99,rooftop,11833,County Rd 1095,,,Mound City,KS,Linn County,66056,US,Statewide,0.0
3189,2013,"MAGELLAN PIPELINE COMPANY, LP",37.80249,-96.91695,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,37.803006,-96.91674,1.0,rooftop,1480,SW Purity Springs Rd,,,El Dorado,KS,Butler County,67042,US,Butler,0.0
3191,2013,JAYHAWK PIPELINE LLC,38.3362,-97.67782,CRUDE OIL,0.9,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,38.336708,-97.676652,0.99,rooftop,1129,K 153 Hwy,,,McPherson,KS,McPherson County,67460,US,Statewide,0.9
3224,2013,JAYHAWK PIPELINE LLC,38.34021,-98.31168,CRUDE OIL,3.7,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,38.340957,-98.312208,0.99,rooftop,1350,10th Rd,,,Lyons,KS,Rice County,67554,US,Statewide,3.7
3292,2013,"MAGELLAN AMMONIA PIPELINE, L.P.",38.38154,-97.83127,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.0,1.5,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.381208,-97.831541,1.0,rooftop,1426,5th Ave,,,McPherson,KS,McPherson County,67460,US,Statewide,6.5
3310,2013,ENTERPRISE PRODUCTS OPERATING LLC,37.052548,-95.612086,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,100.0,0.0,35.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,37.052583,-95.61147,1.0,rooftop,2013,N Sycamore St,,,Coffeyville,KS,Montgomery County,67337,US,Statewide,65.0
3332,2013,TC OIL PIPELINE OPERATIONS INC,37.9702,-97.0122,CRUDE OIL,0.47,0.0,0.47,NO,,NO,,,,LEAK,SEAL OR PACKING,37.970053,-97.012127,1.0,rooftop,9315,NW 100th St,,,Potwin,KS,Butler County,67123,US,Butler,0.0
3340,2013,JAYHAWK PIPELINE LLC,38.34024,-98.31176,CRUDE OIL,0.9,0.0,0.0,NO,,NO,,YES,,LEAK,SEAL OR PACKING,38.340957,-98.312208,0.99,rooftop,1350,10th Rd,,,Lyons,KS,Rice County,67554,US,Statewide,0.9
3361,2013,ENTERPRISE PRODUCTS OPERATING LLC,37.84552,-97.08663,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,20.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,37.839824,-97.089395,0.94,nearest_street,13480,NW 10th St,,,Benton,KS,Butler County,67017,US,TIGER/Line® dataset from the US Census Bureau,20.0
3389,2013,JAYHAWK PIPELINE LLC,37.6159,-99.1262,CRUDE OIL,14.7,0.0,6.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,37.615642,-99.126377,1.0,rooftop,23458,I St,,,Haviland,KS,Kiowa County,67059,US,Statewide,8.7
3397,2013,"MAGELLAN PIPELINE COMPANY, LP",38.91689,-95.68922,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.38,0.0,2.38,NO,,NO,,NO,,LEAK,OTHER,38.916664,-95.687733,0.97,nearest_street,8321,US Hwy 75 Alt,,,Wakarusa,KS,Shawnee County,66546,US,TIGER/Line® dataset from the US Census Bureau,0.0
3403,2013,ROSE ROCK MIDSTREAM L.P.,38.09347,-98.58167,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,YES,,LEAK,CRACK,38.100192,-98.581729,0.93,nearest_street,999,NE 100th St,,,Stafford,KS,Stafford County,67578,US,TIGER/Line® dataset from the US Census Bureau,1.0
3408,2013,JAYHAWK PIPELINE LLC,38.7919,-99.6332,CRUDE OIL,391.8,0.0,350.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,38.7919,-99.6332,0.05,nearest_place,,,,,Ellis,KS,Trego County,67637,US,TIGER/Line® dataset from the US Census Bureau,41.80000000000001
3424,2013,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",37.061114,-95.576738,CRUDE OIL,0.24,0.0,0.24,NO,,NO,,,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,37.061791,-95.576879,1.0,rooftop,2086,County Rd 5300,,,Coffeyville,KS,Montgomery County,67337,US,Statewide,0.0
3431,2012,JAYHAWK PIPELINE LLC,37.045196,-101.854915,CRUDE OIL,158.4,0.0,152.8,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,,37.045196,-101.854915,0.14,nearest_place,,,,,Elkhart,KS,Morton County,67950,US,TIGER/Line® dataset from the US Census Bureau,5.599999999999994
3448,2012,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",37.05446,-96.18822,CRUDE OIL,100.0,0.0,100.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,37.05446,-96.18822,0.25,nearest_place,,,,,Chautauqua,KS,Chautauqua County,67334,US,TIGER/Line® dataset from the US Census Bureau,0.0
3455,2012,JAYHAWK PIPELINE LLC,38.338614,-97.676694,CRUDE OIL,7.3,0.0,2.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,38.337657,-97.675411,0.99,rooftop,1130,K 153 Hwy,,,McPherson,KS,McPherson County,67460,US,Statewide,5.3
3465,2012,"MAGELLAN PIPELINE COMPANY, LP",39.15386,-94.62234,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,39.153775,-94.62241,1.0,nearest_street,,US 69,,,Kansas City,KS,Wyandotte County,66115,US,TIGER/Line® dataset from the US Census Bureau,0.1
3499,2012,PHILLIPS 66 PIPELINE LLC,38.12745,-96.191081,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.126823,-96.193995,0.96,nearest_street,3546,U Rd,,,Madison,KS,Greenwood County,66860,US,TIGER/Line® dataset from the US Census Bureau,0.24
3539,2012,JAYHAWK PIPELINE LLC,37.6159,-99.1263,CRUDE OIL,0.38,0.0,0.21,NO,,NO,,YES,,OTHER,,37.615642,-99.126377,1.0,rooftop,23458,I St,,,Haviland,KS,Kiowa County,67059,US,Statewide,0.17
3556,2012,ENTERPRISE PRODUCTS OPERATING LLC,37.495186,-96.813234,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.505043,-96.810695,0.92,nearest_street,1897,SE 220th St,,,Atlanta,KS,Butler County,67008,US,TIGER/Line® dataset from the US Census Bureau,0.1
3569,2012,PHILLIPS 66 PIPELINE LLC,39.12889,-94.60709,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,39.131226,-94.608192,0.96,nearest_street,300,E Quindaro Blvd,,,Kansas City,KS,Wyandotte County,66115,US,TIGER/Line® dataset from the US Census Bureau,0.4
3586,2012,"MAGELLAN PIPELINE COMPANY, LP",37.81841,-97.37093,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.12,0.0,0.12,NO,,NO,,NO,,LEAK,SEAL OR PACKING,37.818837,-97.370909,1.0,rooftop,1120,S Meridian Ave,,,Valley Center,KS,Sedgwick County,67147,US,Statewide,0.0
3599,2012,ROSE ROCK MIDSTREAM L.P.,38.09496,-98.58163,CRUDE OIL,99.0,0.0,93.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,38.095718,-98.58216,0.99,rooftop,970,NE 90th Ave,,,Stafford,KS,Stafford County,67578,US,Statewide,6.0
3610,2012,ROSE ROCK MIDSTREAM L.P.,37.80389,-96.51428,CRUDE OIL,142.0,0.0,140.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,37.80389,-96.51428,0.05,nearest_place,,,,,Beaumont,KS,Greenwood County,67012,US,TIGER/Line® dataset from the US Census Bureau,2.0
3614,2012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,37.721901,-97.147138,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.69,0.0,5.69,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.722134,-97.147139,1.0,rooftop,2019,N Ruger Cir,,,Andover,KS,Butler County,67002,US,Butler,0.0
3619,2012,ROSE ROCK MIDSTREAM L.P.,37.7958,-96.72309,CRUDE OIL,60.0,0.0,58.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.795743,-96.72408,0.98,nearest_street,6478,SE 20th St,,,El Dorado,KS,Butler County,67042,US,TIGER/Line® dataset from the US Census Bureau,2.0
