,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
1857,2016,"EQUISTAR CHEMICALS, L.P.",29.70158,-95.0414,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,6.15,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.700912,-95.040693,0.99,rooftop,12220,Strang Rd,,,La Porte,TX,Harris County,77571,US,Greater Houston,6.15,1
1858,2016,ENTERPRISE CRUDE PIPELINE LLC,33.347755,-98.726775,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,NO,CARBON STEEL,OTHER,,33.351041,-98.72836,0.95,nearest_street,399,Myers Rd,,,Olney,TX,Young County,76374,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1859,2016,DCP MIDSTREAM,31.79952,-103.80908,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,203.0,2379.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.800483,-103.807833,0.99,rooftop,4699,Pipeline Rd,,,Mentone,TX,Loving County,79754,US,Loving,2582.0,1
1862,2016,WEST TEXAS GULF PIPELINE CO,32.529914,-100.830396,CRUDE OIL,700.0,0.0,395.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,32.529901,-100.830838,1.0,rooftop,3240,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,305.0,1
1863,2016,ENTERPRISE CRUDE PIPELINE LLC,31.434858,-102.675917,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.434858,-102.675917,0.04,nearest_place,,,,,Imperial,TX,Crane County,79743,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1864,2016,SUNOCO PIPELINE L.P.,32.06854,-96.47929,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,32.067129,-96.483492,0.95,nearest_street,1450,SW 1030,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1866,2016,ENERGY TRANSFER COMPANY,31.6777,-103.7683,CRUDE OIL,10.0,0.0,6.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,31.673214,-103.758395,0.92,nearest_street,2346,US Hwy 285,,,Pecos,TX,Reeves County,79772,US,TIGER/Line® dataset from the US Census Bureau,4.0,1
1869,2016,ENTERPRISE CRUDE PIPELINE LLC,29.758902,-95.143291,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.759497,-95.141886,0.97,nearest_street,2283,Appelt Dr,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1871,2016,MARATHON PIPE LINE LLC,29.69438,-95.024946,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.87,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.69438,-95.024946,0.31,nearest_place,,,,,La Porte,TX,Harris County,77571,US,TIGER/Line® dataset from the US Census Bureau,4.87,1
1872,2016,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",29.84136111,-95.07033333,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,29.84258,-95.068791,0.99,rooftop,2900,Grace Ln,,,Highlands,TX,Harris County,77562,US,Greater Houston,2.0,1
1873,2016,"PLAINS PIPELINE, L.P.",32.54426,-102.67448,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.545011,-102.675525,0.99,rooftop,409,County Rd 332,,,Seminole,TX,Gaines County,79360,US,Gaines,0.0,1
1874,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.592658,-96.100507,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.9,0.5,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,30.592591,-96.099542,0.99,rooftop,8132,County Rd 192,,,Anderson,TX,Grimes County,77830,US,Grimes,6.4,1
1879,2016,"MEDALLION OPERATING COMPANY, LLC",32.01921,-102.013363,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,32.018713,-102.017791,0.95,nearest_street,1122,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
1881,2016,"NUSTAR LOGISTICS, L.P.",35.964394,-101.881696,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.88,0.0,0.88,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.95115,-101.873743,0.9,nearest_street,6695,Farm To Market Rd 119,,,Sunray,TX,Moore County,79086,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1882,2016,ENTERPRISE PRODUCTS OPERATING LLC,29.766845,-95.012746,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.766044,-95.011795,0.99,rooftop,4227,Decker Dr,,,Baytown,TX,Harris County,77520,US,City of Houston,0.0,1
1883,2016,SUNOCO PIPELINE L.P.,32.06899,-96.47586,CRUDE OIL,50.0,0.0,40.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.074877,-96.477333,0.94,nearest_street,1198,S 29th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,10.0,1
1886,2016,SUNOCO PIPELINE L.P.,32.209977,-94.955487,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.210566,-94.948601,0.94,nearest_street,2030,State Hwy 42 N,,,Overton,TX,Rusk County,75684,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
1887,2016,SEADRIFT PIPELINE CORP,28.7692347,-96.5543421,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.38,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,28.770048,-96.553344,0.99,rooftop,14065,Farm To Market Rd 1593,,,Lolita,TX,Jackson County,77971,US,Jackson,0.38,1
1888,2016,MARATHON PIPE LINE LLC,29.857787,-94.898144,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.1,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.858135,-94.897169,0.99,rooftop,10745,Farm To Market Rd 1942,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,1.1,1
1889,2016,EXXONMOBIL PIPELINE CO,29.74787,-95.0312,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,90.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.748501,-95.031038,1.0,rooftop,5518,Bayway Dr,,,Baytown,TX,Harris County,77520,US,City of Houston,90.0,1
1890,2016,"PLAINS PIPELINE, L.P.",32.008424,-102.013542,CRUDE OIL,300.0,0.0,300.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,32.005833,-102.012219,0.98,nearest_street,,I 20,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1893,2016,DCP MIDSTREAM,31.83244,-104.24799,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,81.4,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,31.83179,-104.246877,0.99,rooftop,40325,Farm To Market Rd 3541,,,Van Horn,TX,Culberson County,79855,US,Statewide Partial,81.4,1
1895,2016,"DELEK CRUDE LOGISTICS, LLC.",33.034328,-96.202772,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13.21,0.0,13.21,NO,,NO,,NO,CARBON STEEL,OTHER,,33.034196,-96.201841,0.99,rooftop,2867,County Rd 2168,,,Caddo Mills,TX,Hunt County,75135,US,Hunt,0.0,1
1896,2016,BHP BILLITON PETROLEUM (EAGLE FORD GATHERING) LLC,28.29088,-98.90041,CRUDE OIL,5.6,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.29088,-98.90041,0.04,nearest_place,,,,,Fowlerton,TX,La Salle County,78021,US,TIGER/Line® dataset from the US Census Bureau,5.6,1
1898,2016,ENTERPRISE CRUDE PIPELINE LLC,33.80808,-98.54305,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.808012,-98.542648,1.0,rooftop,14005,Farm To Market Rd 1954,,,Wichita Falls,TX,Archer County,76310,US,Archer,0.0,1
1899,2016,"VITOL MIDSTREAM, LLC",31.944422,-101.922341,CRUDE OIL,3.0,0.0,1.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,,31.945251,-101.922202,0.99,rooftop,6501,S County Rd 1110,,,Midland,TX,Midland County,79706,US,Midland,2.0,1
1900,2016,SUNOCO PIPELINE L.P.,30.01173,-94.40758,CRUDE OIL,0.25,0.0,0.25,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.016558,-94.409165,0.94,nearest_street,19099,Rodeo Dr,,,Nome,TX,Jefferson County,77629,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1901,2016,KINDER MORGAN WINK PIPELINE LLC ,31.769437,-103.177333,CRUDE OIL,222.0,0.0,222.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.769437,-103.177333,0.31,nearest_place,,,,,Wink,TX,Winkler County,79789,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1904,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.042394,-94.025905,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,30.043419,-94.026067,0.99,rooftop,19442,S Mansfield Ferry Rd,,,Vidor,TX,Orange County,77662,US,Orange,0.1,1
1906,2016,COLONIAL PIPELINE CO,29.88794,-93.99386,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.88794,-93.99386,0.23,nearest_place,,,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1908,2016,"ONEOK NGL PIPELINE, LLC",29.856513,-94.892601,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.71,31.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.855177,-94.893502,0.99,rooftop,1802,Loop,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,31.71,1
1910,2016,"KURARAY AMERICA, INC. ",29.623347,-95.04155,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.11,0.0,0.11,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE,29.622528,-95.042489,0.99,rooftop,11500,Bay Area Blvd,,,Pasadena,TX,Harris County,77507,US,Greater Houston,0.0,1
1912,2016,"VITOL MIDSTREAM, LLC",31.651352,-101.757395,CRUDE OIL,4.2,0.0,0.5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,31.651352,-101.757395,0.1,nearest_place,,,,,Midkiff,TX,Glasscock County,79755,US,TIGER/Line® dataset from the US Census Bureau,3.7,1
1913,2016,"PLAINS PIPELINE, L.P.",28.524255,-99.221245,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,28.518631,-99.215566,0.95,nearest_street,,I 35,,,Cotulla,TX,La Salle County,78014,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1914,2016,ENTERPRISE CRUDE PIPELINE LLC,30.671323,-95.988297,CRUDE OIL,0.01,0.0,0.01,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,30.672209,-95.988612,0.99,rooftop,14561,Farm To Market Rd 39,,,Bedias,TX,Grimes County,77831,US,Grimes,0.0,1
1916,2016,CAMINO REAL GATHERING CO LLC,28.46343,-99.14065,CRUDE OIL,4.4,0.0,4.4,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.463594,-99.140574,1.0,rooftop,6268,S Hwy 97,,,Cotulla,TX,La Salle County,78014,US,Lasalle,0.0,1
1917,2016,HARVEST PIPELINE COMPANY,28.84754,-98.08785,CRUDE OIL,2.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,28.847372,-98.088142,1.0,rooftop,4177,County Rd 199,,,Karnes City,TX,Karnes County,78118,US,Karnes,1.0,1
1918,2016,SUNOCO PIPELINE L.P.,29.80955,-94.40048,CRUDE OIL,0.33,0.0,0.33,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.809635,-94.400333,1.0,rooftop,849,Meneley Rd,,,Winnie,TX,Chambers County,77665,US,Chambers,0.0,1
1920,2016,"MAGELLAN PIPELINE COMPANY, LP",29.720014,-95.14234,CRUDE OIL,60.0,0.0,59.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.72002,-95.140773,0.99,rooftop,4517,La Porte Fwy,,,Deer Park,TX,Harris County,77536,US,Harris,1.0,1
1923,2016,"MAGELLAN PIPELINE COMPANY, LP",30.72194,-96.05064,CRUDE OIL,0.71,0.0,0.7,NO,,NO,,NO,CARBON STEEL,OTHER,,30.722847,-96.050871,0.99,rooftop,17405,County Rd 161,,,Iola,TX,Grimes County,77861,US,Grimes,0.010000000000000009,1
1926,2016,SUNOCO PIPELINE L.P.,32.08145,-96.41445,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.082063,-96.413143,0.99,rooftop,3355,SE County Rd 0030,,,Corsicana,TX,Navarro County,75109,US,Navarro,1.0,1
1927,2016,ENTERPRISE CRUDE PIPELINE LLC,29.614404,-95.182757,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.615362,-95.18431,0.99,rooftop,6849,E Sam Houston S Pkwy,,,Houston,TX,Harris County,77034,US,City of Houston,0.0,1
1928,2016,WEST TEXAS GULF PIPELINE CO,32.15284,-97.37462,CRUDE OIL,200.0,0.0,195.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.15284,-97.37462,0.33,nearest_place,,,,,Blum,TX,Hill County,76627,US,TIGER/Line® dataset from the US Census Bureau,5.0,1
1930,2016,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72979,-95.22212,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.35,0.0,0.35,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,29.732605,-95.221556,0.96,nearest_street,573,Clinton Dr,,,Galena Park,TX,Harris County,77547,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1931,2016,EXXONMOBIL PIPELINE CO,29.72056,-95.13222,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.97,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.72056,-95.13222,0.25,nearest_place,,,,,Pasadena,TX,Harris County,77503,US,TIGER/Line® dataset from the US Census Bureau,1.97,1
1933,2016,KINDER MORGAN WINK PIPELINE LLC ,31.852417,-104.557182,CRUDE OIL,0.29,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,31.852539,-104.556551,1.0,rooftop,32970,Farm To Market Rd 1108,,,Van Horn,TX,Culberson County,79855,US,Culberson,0.29,1
1934,2016,"MAGELLAN PIPELINE COMPANY, LP",29.79734,-95.27929,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,25.0,0.0,25.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.797042,-95.277828,0.99,rooftop,3905,Amoor St,,,Houston,TX,Harris County,77029,US,Harris,0.0,1
1940,2016,"ONEOK NGL PIPELINE, LLC",31.155589,-95.807206,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,31.155311,-95.807017,1.0,rooftop,11259,County Rd 112,,,Centerville,TX,Leon County,75833,US,Leon,0.02,1
1943,2016,"PLAINS PIPELINE, L.P.",33.4188,-99.3837,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,33.4188,-99.3837,0.04,nearest_place,,,,,Goree,TX,Baylor County,76363,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1946,2016,"ONEOK NGL PIPELINE, LLC",30.314425,-95.016202,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.16,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,30.315264,-95.016035,0.99,rooftop,1200,County Rd 3141 E,,,Cleveland,TX,Liberty County,77327,US,Liberty,0.16,1
1948,2016,ENTERPRISE CRUDE PIPELINE LLC,28.949425,-95.430279,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,28.962584,-95.417982,0.89,nearest_street,666,Bullard St,,,Freeport,TX,Brazoria County,77541,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1951,2016,ENTERPRISE CRUDE PIPELINE LLC,32.019332,-102.016355,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,32.018713,-102.017791,0.97,nearest_street,1122,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1953,2016,"MAGELLAN TERMINALS HOLDINGS, LP",29.7474,-95.20457,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,38.0,0.0,38.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.747823,-95.212612,0.93,nearest_street,2276,Federal Rd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1954,2016,"KOCH PIPELINE COMPANY, L.P.",27.825378,-97.195883,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,OTHER,,27.825113,-97.194654,0.99,rooftop,176,Farm To Market Rd 1069,,,Aransas Pass,TX,San Patricio County,78336,US,San Patricio,0.0,1
1955,2016,"MAGELLAN PIPELINE COMPANY, LP",29.36557,-94.93976,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.366089,-94.941328,0.97,nearest_street,681,Grant St,,,Texas City,TX,Galveston County,77591,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1956,2016,PHILLIPS 66 PIPELINE LLC,29.715674,-95.178747,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.61,0.0,3.61,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.716136,-95.178827,1.0,rooftop,100,Jefferson Rd,,,Pasadena,TX,Harris County,77506,US,City of Houston,0.0,1
1961,2016,ENTERPRISE CRUDE PIPELINE LLC,29.747375,-95.130697,CRUDE OIL,0.01,0.0,0.01,NO,,NO,,NO,CARBON STEEL,OTHER,,29.750781,-95.129083,0.95,nearest_street,15706,San Jacinto Blvd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1970,2016,ENERGY TRANSFER COMPANY,32.090307,-101.8809,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,63.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,32.091603,-101.882083,0.99,rooftop,2883,Interstate 20 Road South Service Rd,,,Stanton,TX,Martin County,79782,US,Martin,63.0,1
1971,2016,ENERGY TRANSFER COMPANY,30.684,-101.27111,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,694.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,30.684382,-101.271196,1.0,rooftop,561,Farm To Market Rd 2083,,,Ozona,TX,Crockett County,76943,US,Statewide Partial,694.0,1
1975,2016,ENTERPRISE CRUDE PIPELINE LLC,32.020434,-102.014998,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,32.020213,-102.018264,0.96,nearest_street,1179,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1979,2016,ENERGY TRANSFER COMPANY,27.8125,-97.5036,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,27.812089,-97.50408,1.0,nearest_street,,I 37,,,Corpus Christi,TX,Nueces County,78409,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1981,2016,WEST TEXAS GULF PIPELINE CO,32.49829,-98.63621,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.498202,-98.636465,1.0,rooftop,850,County Rd 471,,,Ranger,TX,Eastland County,76470,US,Eastland,0.0,1
1982,2016,PHILLIPS 66 PIPELINE LLC,33.404778,-102.751036,CRUDE OIL,0.17,0.0,0.17,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,33.404938,-102.751416,1.0,rooftop,1821,County Rd 260,,,Morton,TX,Cochran County,79346,US,Cochran,0.0,1
1983,2016,"MEDALLION OPERATING COMPANY, LLC",32.21265,-101.54602,CRUDE OIL,40.0,0.0,40.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,32.213334,-101.541884,0.98,nearest_street,,US 87,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1984,2016,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.756261,-102.719861,CRUDE OIL,32.0,0.0,30.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.756261,-102.719861,0.07,nearest_place,,,,,Seminole,TX,Gaines County,79360,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
1986,2016,"REPUBLIC MIDSTREAM, LLC",29.368056,-97.204444,CRUDE OIL,6.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,OTHER,,29.368565,-97.205287,0.99,rooftop,2718,Farm To Market Rd 958,,,Shiner,TX,Lavaca County,77984,US,Lavaca,2.0,1
1987,2016,"PLAINS PIPELINE, L.P.",32.0757,-103.67049,CRUDE OIL,190.0,0.0,190.0,NO,,NO,,NO,CARBON STEEL,OTHER,,32.0757,-103.67049,0.03,nearest_place,,,,,Mentone,TX,,79754,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1992,2016,ENTERPRISE CRUDE PIPELINE LLC,28.951037,-95.433298,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,28.951037,-95.433298,0.09,nearest_place,,,,,Lake Jackson,TX,Brazoria County,77566,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1994,2016,HARVEST PIPELINE COMPANY,28.84642,-98.08712,CRUDE OIL,50.0,0.0,45.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.845794,-98.086854,1.0,rooftop,3214,County Rd 194,,,Karnes City,TX,Karnes County,78118,US,Karnes,5.0,1
1995,2016,KINDER MORGAN CRUDE AND CONDENSATE LLC,29.317764,-96.02161,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.4,0.0,1.4,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.317124,-96.020348,0.99,rooftop,407,County Rd 117th Rd,,,Wharton,TX,Wharton County,77488,US,Wharton,0.0,1
1996,2016,"SHELL PIPELINE CO., L.P.",29.8567,-94.9945,CRUDE OIL,2.1,0.0,2.1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.860547,-94.993929,0.95,nearest_street,4163,Krampota Rd,,,Crosby,TX,Harris County,77532,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1998,2016,KINDER MORGAN WINK PIPELINE LLC ,31.771673,-103.178171,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.771673,-103.178171,0.29,nearest_place,,,,,Wink,TX,Winkler County,79789,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2003,2016,EXPLORER PIPELINE CO,30.26632292,-95.35229277,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,960.0,0.0,534.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,30.266356,-95.351927,1.0,rooftop,14531,Old Texaco Rd,,,Conroe,TX,Montgomery County,77302,US,Montgomery,426.0,1
2004,2016,DOUBLE EAGLE PIPELINE LLC,28.510104,-99.223506,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.9,0.0,0.9,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,28.509442,-99.224443,0.99,rooftop,3951,N Interstate,,,Cotulla,TX,La Salle County,78014,US,La Salle,0.0,1
2009,2016,"CHAPARRAL ENERGY, LLC",36.4740589,-100.5947114,CO2 (CARBON DIOXIDE),83.0,866.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,36.474059,-100.594711,0.14,nearest_place,,,,,Booker,TX,Ochiltree County,79005,US,TIGER/Line® dataset from the US Census Bureau,949.0,1
