,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
2829,2014,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.75619,-102.71984,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,32.75619,-102.71984,0.07,nearest_place,,,,,Seminole,TX,Gaines County,79360,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2832,2014,KINDER MORGAN WINK PIPELINE LP,32.794161,-101.019901,CRUDE OIL,3.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,32.794161,-101.019901,0.08,nearest_place,,,,,Fluvanna,TX,Scurry County,79517,US,TIGER/Line® dataset from the US Census Bureau,3.0,1
2833,2014,"PLAINS PIPELINE, L.P.",32.960694,-102.617915,CRUDE OIL,1.5,0.0,1.5,NO,,NO,,YES,,LEAK,OTHER,32.960694,-102.617915,0.24,nearest_place,,,,,Seagraves,TX,Yoakum County,79359,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2834,2014,ENTERPRISE CRUDE PIPELINE LLC,32.02363,-102.012028,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,32.027201,-102.013824,0.95,nearest_street,4857,I-20e Bus,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2836,2014,KINDER MORGAN CO2 CO. LP,31.1158,-102.2931,CO2 (CARBON DIOXIDE),2066.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,31.116,-102.293361,1.0,rooftop,448,County Rd 312,,,Mc Camey,TX,Upton County,79752,US,Upton,2066.0,1
2838,2014,ENTERPRISE CRUDE PIPELINE LLC,32.019351,-102.01641,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,,LEAK,OTHER,32.018713,-102.017791,0.97,nearest_street,1122,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2839,2014,ENTERPRISE CRUDE PIPELINE LLC,32.02363,-102.01169,CRUDE OIL,400.0,0.0,400.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,32.027201,-102.013824,0.95,nearest_street,4857,I-20e Bus,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2841,2014,"PETROLOGISTICS OLEFINS, LLC",29.4313,-95.65,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,7.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.421408,-95.647942,0.92,nearest_street,6398,N Brazos Bend Dr,,,Needville,TX,Fort Bend County,77461,US,TIGER/Line® dataset from the US Census Bureau,7.0,1
2844,2014,MOBIL CHEMICAL CO,30.0751806,-94.064083,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.5,0.0,0.0,NO,,NO,,NO,,LEAK,PINHOLE,30.072813,-94.076676,0.91,nearest_street,1849,Buford St,,,Beaumont,TX,Jefferson County,77701,US,TIGER/Line® dataset from the US Census Bureau,4.5,1
2849,2014,ENTERPRISE CRUDE PIPELINE LLC,29.34525,-94.935183,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,,LEAK,SEAL OR PACKING,29.34525,-94.935183,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2850,2014,PHILLIPS 66 PIPELINE LLC,29.717371,-95.179389,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,0.0,0.36,NO,,NO,,NO,,LEAK,OTHER,29.716136,-95.178827,0.99,rooftop,100,Jefferson Rd,,,Pasadena,TX,Harris County,77506,US,City of Houston,0.0,1
2853,2014,WEST TEXAS GULF PIPELINE CO,32.4982,-98.6362,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,NO,,LEAK,OTHER,32.498202,-98.636465,1.0,rooftop,850,County Rd 471,,,Ranger,TX,Eastland County,76470,US,Eastland,0.5,1
2857,2014,WEST TEXAS GULF PIPELINE CO,30.83709,-95.17331,CRUDE OIL,12.0,0.0,9.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.835781,-95.169659,0.95,nearest_street,200,Evening Shade,,,Onalaska,TX,Polk County,77360,US,TIGER/Line® dataset from the US Census Bureau,3.0,1
2858,2014,ENTERPRISE CRUDE PIPELINE LLC,31.718902,-102.21213,CRUDE OIL,100.0,0.0,100.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,31.718902,-102.21213,0.06,nearest_place,,,,,Odessa,TX,Midland County,79766,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2859,2014,"SHELL PIPELINE CO., L.P.",29.9006722,-94.0055528,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.0,0.0,3.0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,29.899599,-94.008058,0.96,nearest_street,2100,61st St,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2861,2014,MID - VALLEY PIPELINE CO,32.4836,-94.8305,CRUDE OIL,3.0,0.0,2.0,NO,,NO,,YES,,LEAK,SEAL OR PACKING,32.482236,-94.829492,0.99,rooftop,878,Private Road 2146,,,Longview,TX,Gregg County,75604,US,Gregg,1.0,1
2862,2014,ENTERPRISE PRODUCTS OPERATING LLC,30.010811,-94.056361,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.01,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,30.014195,-94.047528,0.92,nearest_street,4235,US Hwy 287,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.01,1
2865,2014,"PLAINS PIPELINE, L.P.",28.37,-99.641,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,28.36917,-99.64119,0.99,rooftop,17185,S United States Highway 83,,,Catarina,TX,Dimmit County,78836,US,Dimmit,0.0,1
2870,2014,ENTERPRISE CRUDE PIPELINE LLC,31.718902,-102.21213,CRUDE OIL,4.5,0.0,4.5,NO,,NO,,YES,,LEAK,SEAL OR PACKING,31.718902,-102.21213,0.06,nearest_place,,,,,Odessa,TX,Midland County,79766,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2871,2014,"PLAINS PIPELINE, L.P.",32.07254,-101.856855,CRUDE OIL,49.0,0.0,49.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,32.072361,-101.8563,0.98,nearest_street,1464,N County Rd 1050,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2882,2014,SUNOCO PIPELINE L.P.,31.6256,-98.8071,CRUDE OIL,3.0,0.0,0.0,NO,,NO,,YES,,OVERFILL OR OVERFLOW,,31.626247,-98.806561,0.99,rooftop,7000,County Rd 261,,,Zephyr,TX,Brown County,76890,US,Brown,3.0,1
2886,2014,PHILLIPS 66 PIPELINE LLC,33.936574,-98.496891,CRUDE OIL,1.12,0.0,1.12,NO,,NO,,NO,,LEAK,SEAL OR PACKING,33.937605,-98.495224,0.97,nearest_street,220,Sinclair Blvd,,,Wichita Falls,TX,Wichita County,76306,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2887,2014,ENTERPRISE PRODUCTS OPERATING LLC,29.935,-94.2833333,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.71,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.931018,-94.284663,0.95,nearest_street,10801,Sandy Ln,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2888,2014,ENTERPRISE PRODUCTS OPERATING LLC,29.91156,-94.00983,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.24,NO,,NO,,YES,,LEAK,CONNECTION FAILURE,29.909074,-94.013875,0.95,nearest_street,6553,W Port Arthur Rd,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2889,2014,ENTERPRISE CRUDE PIPELINE LLC,29.34525,-94.935183,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.34525,-94.935183,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2891,2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,28.91382,-96.628799,CRUDE OIL,4.5,0.0,4.5,NO,,NO,,NO,,LEAK,SEAL OR PACKING,28.911077,-96.631112,0.95,nearest_street,116,Knapp Rd,,,Edna,TX,Jackson County,77957,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2893,2014,SUNOCO PIPELINE L.P.,32.07175,-96.47357,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,32.074877,-96.477333,0.94,nearest_street,1198,S 29th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2897,2014,"BKEP PIPELINE, LLC",32.47599,-94.71869,CRUDE OIL,650.0,0.0,590.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,32.476273,-94.719649,0.99,rooftop,1501,Martin Luther King Jr Blvd,,,Longview,TX,Gregg County,75602,US,City of Longview,60.0,1
2899,2014,"KOCH PIPELINE COMPANY, L.P.",27.83668,-97.52718,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.44,0.0,0.44,NO,,NO,,YES,,LEAK,SEAL OR PACKING,27.83493,-97.520144,0.93,nearest_street,2499,Suntide Rd,,,Corpus Christi,TX,Nueces County,78409,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2901,2014,ENERGY TRANSFER COMPANY,32.61263,-101.0593,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3992.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,32.612493,-101.052885,0.94,nearest_street,8695,County Rd 3115,,,Snyder,TX,Scurry County,79549,US,TIGER/Line® dataset from the US Census Bureau,3992.0,1
2905,2014,"MAGELLAN PIPELINE COMPANY, LP",31.50897,-104.35466,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,0.0,0.47,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,31.508836,-104.354487,1.0,rooftop,351,E Dellahunt Rd,,,Van Horn,TX,Culberson County,79855,US,Statewide Partial,0.030000000000000027,1
2907,2014,"PLAINS PIPELINE, L.P.",33.91486,-98.43757,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,33.913831,-98.438213,0.99,rooftop,1915,Harding St,,,Wichita Falls,TX,Wichita County,76305,US,Wichita,0.0,1
2911,2014,PHILLIPS 66 PIPELINE LLC,31.78542,-102.55676,CRUDE OIL,1.55,0.0,1.55,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.78542,-102.55676,0.18,nearest_place,,,,,Odessa,TX,Ector County,79769,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2916,2014,SUNOCO PIPELINE L.P.,32.072932,-96.467214,CRUDE OIL,0.75,0.0,0.48,NO,,NO,,NO,,LEAK,OTHER,32.072203,-96.463483,0.95,nearest_street,2423,S 15th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.27,1
2920,2014,"PLAINS PIPELINE, L.P.",28.4622222,-98.2225,CRUDE OIL,0.24,0.0,0.24,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,28.458666,-98.226611,0.94,nearest_street,166,Frances Dr,,,Three Rivers,TX,Live Oak County,78071,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2928,2014,"SHELL PIPELINE CO., L.P.",29.97101,-93.942296,CRUDE OIL,364.0,0.0,364.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,29.974842,-93.944915,0.94,nearest_street,2174,State Spur 136,,,Port Neches,TX,Jefferson County,77651,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2935,2014,ENTERPRISE PRODUCTS OPERATING LLC,30.383529,-95.724109,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.6,26.15,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,30.384565,-95.721058,0.96,nearest_street,699,Old Dobbin Plantersville Rd,,,Montgomery,TX,Montgomery County,77316,US,TIGER/Line® dataset from the US Census Bureau,26.75,1
2937,2014,SUNOCO PIPELINE L.P.,32.0711,-96.47409,CRUDE OIL,3.0,0.0,2.8,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,32.074877,-96.477333,0.94,nearest_street,1198,S 29th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.20000000000000018,1
2943,2014,SUNOCO PIPELINE L.P.,32.44166,-94.81077,CRUDE OIL,20.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.44166,-94.81077,0.21,nearest_place,,,,,Kilgore,TX,Gregg County,75662,US,TIGER/Line® dataset from the US Census Bureau,10.0,1
2947,2014,SUNOCO PIPELINE L.P.,32.48252,-94.84004,CRUDE OIL,15.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.482527,-94.839521,1.0,rooftop,376,Private Road 2151,,,Longview,TX,Gregg County,75604,US,Gregg,5.0,1
2948,2014,MOBIL CORP,30.1291,-94.63106,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.54,0.0,0.0,NO,,NO,,YES,,LEAK,PINHOLE,30.134292,-94.640304,0.92,nearest_street,70,County Rd 2403,,,Hull,TX,Liberty County,77564,US,TIGER/Line® dataset from the US Census Bureau,0.54,1
2949,2014,"PLAINS PIPELINE, L.P.",32.53024,-100.83563,CRUDE OIL,12.0,0.0,12.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.529893,-100.835955,1.0,rooftop,2932,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0,1
2955,2014,WESTERN REFINING PIPELINE COMPANY,31.8063,-103.81461,CRUDE OIL,4.0,0.0,2.5,NO,,NO,,YES,,LEAK,SEAL OR PACKING,31.802772,-103.814906,0.95,nearest_street,454,County Rd 440,,,Pecos,TX,Reeves County,79772,US,TIGER/Line® dataset from the US Census Bureau,1.5,1
2957,2014,SUNOCO PIPELINE L.P.,32.519797,-94.870959,CRUDE OIL,0.48,0.0,0.0,NO,,NO,,YES,,LEAK,CRACK,32.518845,-94.872569,0.99,rooftop,610,Walking M Rd,,,White Oak,TX,Gregg County,75693,US,Statewide Partial,0.48,1
2961,2014,PHILLIPS 66 PIPELINE LLC,35.265278,-101.890833,BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),3.5,0.0,3.5,NO,,NO,,NO,,LEAK,OTHER,35.265515,-101.89107,1.0,rooftop,4300,Cliffside Rd,,,Amarillo,TX,Potter County,79124,US,Potter,0.0,1
2964,2014,"PLAINS PIPELINE, L.P.",32.5374,-100.8358,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,32.529525,-100.836221,0.93,nearest_street,2959,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2970,2014,"PLAINS PIPELINE, L.P.",32.83256,-95.48887,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.832363,-95.489653,1.0,rooftop,1473,Farm To Market Rd 2225,,,Quitman,TX,Wood County,75783,US,Wood,0.0,1
2972,2014,"SHELL PIPELINE CO., L.P.",29.819151,-95.154632,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.819197,-95.154129,1.0,rooftop,15815,Moore,,,Houston,TX,Harris County,77049,US,Harris,0.0,1
2975,2014,ENTERPRISE PRODUCTS OPERATING LLC,30.75774,-93.7767,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.02,0.0,0.02,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,30.75774,-93.7767,0.09,nearest_place,,,,,Newton,TX,Newton County,75966,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2980,2014,"PLAINS PIPELINE, L.P.",32.9942,-102.79009,CRUDE OIL,0.48,0.0,0.48,NO,,NO,,NO,,LEAK,OTHER,32.995382,-102.789142,0.99,rooftop,1662,Farm To Market Rd 1939,,,Denver City,TX,Yoakum County,79323,US,Statewide Partial,0.0,1
2983,2014,CENTURION PIPELINE L.P.,32.76118,-100.94666,CRUDE OIL,475.0,0.0,450.0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,32.766304,-100.940938,0.93,nearest_street,1400,US Hwy 84g Bus,,,Snyder,TX,Scurry County,79549,US,TIGER/Line® dataset from the US Census Bureau,25.0,1
2991,2014,ENTERPRISE CRUDE PIPELINE LLC,28.949448,-95.430748,CRUDE OIL,0.25,0.0,0.25,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,28.949448,-95.430748,0.25,nearest_place,,,,,Jones Creek,TX,Brazoria County,77541,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2992,2014,"MAGELLAN PIPELINE COMPANY, LP",31.81845,-102.33304,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,0.0,0.5,NO,,NO,,YES,,LEAK,CRACK,31.817495,-102.332356,0.99,rooftop,2700,S Grandview Ave,,,Odessa,TX,Ector County,79766,US,Ector,0.0,1
2993,2014,SUNOCO PIPELINE L.P.,32.04704,-94.10641,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,400.0,0.0,267.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.04704,-94.10641,0.08,nearest_place,,,,,Joaquin,TX,Panola County,75954,US,TIGER/Line® dataset from the US Census Bureau,133.0,1
2995,2014,"PLAINS PIPELINE, L.P.",32.89621,-102.5656362,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,,OTHER,,32.89621,-102.565636,0.14,nearest_place,,,,,Seagraves,TX,Gaines County,79359,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2998,2014,ENTERPRISE CRUDE PIPELINE LLC,33.56399,-97.87105,CRUDE OIL,60.0,0.0,60.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.564085,-97.86994,0.99,rooftop,175,Skinner Rd,,,Bowie,TX,Montague County,76230,US,Montague,0.0,1
3003,2014,"OILTANKING, HOUSTON LP",29.750895,-95.131758,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,YES,,LEAK,OTHER,29.751309,-95.130095,0.99,rooftop,15631,Jacintoport Blvd,,,Houston,TX,Harris County,77015,US,Harris,0.0,1
3007,2014,SUNOCO PIPELINE L.P.,32.50059,-94.84779,CRUDE OIL,15.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.500565,-94.847994,1.0,rooftop,540,E Texaco Rd,,,Longview,TX,Gregg County,75604,US,Gregg,5.0,1
3009,2014,PHILLIPS 66 PIPELINE LLC,31.948696,-102.602889,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,31.948696,-102.602889,0.21,nearest_place,,,,,Goldsmith,TX,Ector County,79741,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
3028,2014,"ONEOK NGL PIPELINE, LLC",29.85731,-94.895471,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.9,0.0,0.0,NO,,NO,,YES,,LEAK,PINHOLE,29.857396,-94.895782,1.0,rooftop,11140,Farm To Market Rd 1942,,,Baytown,TX,Chambers County,77521,US,Chambers,2.9,1
