,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
4352,2010,SUNOCO PIPELINE L.P.,32.06839,-96.4708,CRUDE OIL,0.36,0.0,0.0,NO,,NO,,NO,,LEAK,PINHOLE,32.061999,-96.469949,0.93,nearest_street,1156,N Spikes Rd,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.36,1
4357,2010,"MAGELLAN TERMINALS HOLDINGS, LP",29.71831,-95.18038,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4.5,0.0,4.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.718772,-95.179564,0.99,rooftop,302,Jefferson,,,Pasadena,TX,Harris County,77506,US,City of Houston,0.0,1
4358,2010,"PLAINS PIPELINE, L.P.",32.53091,-100.83715,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.530203,-100.837644,0.99,rooftop,2864,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0,1
4363,2010,CHEVRON PIPE LINE CO,32.56184,-98.350678,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.1,115.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.561244,-98.352589,0.97,nearest_street,1087,Gibbs Rd,,,Gordon,TX,Palo Pinto County,76453,US,TIGER/Line® dataset from the US Census Bureau,119.1,1
4365,2010,SUNOCO PIPELINE L.P.,32.48191,-94.83511,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,32.481413,-94.835009,1.0,rooftop,343,Private Road 2161,,,Longview,TX,Gregg County,75604,US,Gregg,1.0,1
4366,2010,"TEPPCO CRUDE PIPELINE, LLC",29.3475,-94.94167,CRUDE OIL,70.0,0.0,69.5,NO,,NO,,NO,CARBON STEEL,OTHER,,29.3475,-94.94167,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
4367,2010,"TEPPCO CRUDE PIPELINE, LLC",29.34921,-94.93901,CRUDE OIL,13.0,0.0,12.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.34921,-94.93901,0.23,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
4368,2010,CONOCOPHILLIPS,33.07358,-98.58654,CRUDE OIL,3.0,0.0,2.0,NO,,NO,,,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,33.074217,-98.586364,1.0,rooftop,3246,Old Bunger Rd N,,,Graham,TX,Young County,76450,US,Young,1.0,1
4370,2010,"PLAINS PIPELINE, L.P.",31.42962,-102.380665,CRUDE OIL,9.0,0.0,9.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,31.429383,-102.3807,1.0,rooftop,598,Foundry Rd,,,Crane,TX,Crane County,79731,US,Crane,0.0,1
4371,2010,KINDER MORGAN CO2 CO. LP,32.47042,-102.46394,CO2 (CARBON DIOXIDE),0.53,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,32.47042,-102.46394,0.06,nearest_place,,,,,Andrews,TX,Andrews County,79714,US,TIGER/Line® dataset from the US Census Bureau,0.53,1
4376,2010,"TE PRODUCTS PIPELINE COMPANY, LLC",29.91232,-94.01006,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,0.95,NO,,NO,,NO,,OTHER,,29.915743,-94.012022,0.95,nearest_street,500,Dorsey St,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.050000000000000044,1
4380,2010,"SHELL PIPELINE CO., L.P.",29.7268,-95.141,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.0,NO,,NO,,NO,,LEAK,PINHOLE,29.72771,-95.140843,0.99,rooftop,4207,La Porte Fwy,,,Pasadena,TX,Harris County,77503,US,Greater Houston,0.6,1
4381,2010,HOUSTON REFINING LP.,29.7169,-95.2364,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.25,0.0,0.15,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.713921,-95.228288,0.93,nearest_street,1300,Dodge,,,Houston,TX,Harris County,77012,US,TIGER/Line® dataset from the US Census Bureau,0.1,1
4391,2010,"KOCH PIPELINE COMPANY, L.P.",28.279502,-97.29544,CRUDE OIL,0.12,0.0,0.0,NO,,NO,,,CARBON STEEL,OVERFILL OR OVERFLOW,,28.279834,-97.295777,1.0,rooftop,108,Humble Rd,,,Refugio,TX,Refugio County,78377,US,Refugio,0.12,1
4393,2010,VALERO TERMINALING AND DISTRIBUTION COMPANY,29.99763,-94.07668,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.008231,-94.084929,0.91,nearest_street,609,Hillebrandt Rd,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4394,2010,EXXONMOBIL PIPELINE CO,32.47413,-94.7185,CRUDE OIL,0.84,0.0,0.84,NO,,NO,,NO,,LEAK,PINHOLE,32.473887,-94.718884,1.0,rooftop,1501,Martin Luther King Jr Blvd,,,Longview,TX,Gregg County,75602,US,City of Longview,0.0,1
4395,2010,EXPLORER PIPELINE CO,29.90083,-94.00556,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.899599,-94.008058,0.96,nearest_street,2100,61st St,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4399,2010,"PLAINS PIPELINE, L.P.",32.5375,-100.8377,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,,,LEAK,SEAL OR PACKING,32.529525,-100.836221,0.93,nearest_street,2940,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4401,2010,"MAGELLAN PIPELINE COMPANY, LP",32.06374,-97.81895,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.71,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,32.06374,-97.81895,0.12,nearest_place,,,,,Walnut Springs,TX,Bosque County,76690,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4413,2010,CONOCOPHILLIPS,35.68463,-101.35898,CRUDE OIL,0.71,0.0,0.6,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,35.684758,-101.352369,0.94,nearest_street,321,Finkleen Rd,,,Borger,TX,Hutchinson County,79007,US,TIGER/Line® dataset from the US Census Bureau,0.10999999999999999,1
4420,2010,BP PIPELINE (NORTH AMERICA) INC.,29.39972,-94.96417,CRUDE OIL,0.47,0.0,0.47,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.396003,-94.96403,0.95,nearest_street,4576,Farm To Market Rd 1764,,,Texas City,TX,Galveston County,77591,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4425,2010,SUNOCO PIPELINE L.P.,32.52582,-94.86381,CRUDE OIL,0.6,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,32.525183,-94.863787,1.0,rooftop,203,W Blackstone Dr,,,White Oak,TX,Gregg County,75693,US,Gregg,0.6,1
4427,2010,SUNOCO PIPELINE L.P.,32.07267,-98.46948,CRUDE OIL,0.12,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,32.072644,-98.46971,1.0,rooftop,1051,Farm To Market Rd,,,De Leon,TX,Comanche County,76444,US,Comanche,0.12,1
4430,2010,SUNOCO PIPELINE L.P.,32.06839,-96.47081,CRUDE OIL,1.0,0.0,0.05,NO,,NO,,NO,,LEAK,PINHOLE,32.061999,-96.469949,0.93,nearest_street,1156,N Spikes Rd,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.95,1
4431,2010,SUNOCO PIPELINE L.P.,32.48248,-94.8391,CRUDE OIL,1.0,0.0,0.5,NO,,NO,,NO,,LEAK,CRACK,32.482527,-94.839521,1.0,rooftop,376,Private Road 2151,,,Longview,TX,Gregg County,75604,US,Gregg,0.5,1
4439,2010,MID - VALLEY PIPELINE CO,32.48325,-94.83034,CRUDE OIL,198.0,0.0,196.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,32.482236,-94.829492,0.99,rooftop,878,Private Road 2146,,,Longview,TX,Gregg County,75604,US,Gregg,2.0,1
4444,2010,LDH ENERGY PIPELINE L.P.,32.22471,-101.4044,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,116.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.22471,-101.4044,0.13,nearest_place,,,,,Big Spring,TX,Howard County,79721,US,TIGER/Line® dataset from the US Census Bureau,117.0,1
4445,2010,"PLAINS PIPELINE, L.P.",31.13284,-101.18974,CRUDE OIL,9.0,0.0,9.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.13284,-101.18974,0.13,nearest_place,,,,,Barnhart,TX,Irion County,76930,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4446,2010,SUNOCO PIPELINE L.P.,32.4785,-94.8679,CRUDE OIL,8.0,0.0,6.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,32.484929,-94.86442,0.93,nearest_street,799,Merrill Lake Rd,,,Longview,TX,Gregg County,75604,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
4457,2010,"SHELL PIPELINE CO., L.P.",29.8916,-93.9897,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.890627,-93.989687,0.99,rooftop,1148,Lin St,,,Port Arthur,TX,Jefferson County,77640,US,Jefferson,0.6,1
4471,2010,"KINDER MORGAN LIQUID TERMINALS, LLC",29.4305,-95.1201,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,6.0,0.0,6.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.430473,-95.119959,1.0,rooftop,444,Cemetery Rd,,,Dickinson,TX,Galveston County,77539,US,Galveston,0.0,1
4478,2010,"NUSTAR LOGISTICS, L.P.",28.05529,-97.32797,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.0,0.0,3.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,28.055,-97.325682,0.96,nearest_street,9201,County Rd 3755,,,Taft,TX,San Patricio County,78390,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4480,2010,CONOCOPHILLIPS,29.71478,-95.17611,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,0.0,0.48,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.71474,-95.176081,1.0,rooftop,233,N Phillips Rd,,,Pasadena,TX,Harris County,77503,US,Greater Houston,0.0,1
4481,2010,"KINDER MORGAN LIQUID TERMINALS, LLC",29.4305,-95.1201,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,0.0,0.4,NO,,NO,,,,OVERFILL OR OVERFLOW,,29.430473,-95.119959,1.0,rooftop,444,Cemetery Rd,,,Dickinson,TX,Galveston County,77539,US,Galveston,0.0,1
4482,2010,MOBIL CORP,30.08533,-94.3805,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,,,LEAK,CRACK,30.08533,-94.3805,0.12,nearest_place,,,,,Sourlake,TX,Jefferson County,77659,US,TIGER/Line® dataset from the US Census Bureau,0.24,1
4483,2010,"KINDER MORGAN LIQUID TERMINALS, LLC",29.4305,-95.1201,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,35.0,0.0,30.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.430473,-95.119959,1.0,rooftop,444,Cemetery Rd,,,Dickinson,TX,Galveston County,77539,US,Galveston,5.0,1
4485,2010,"PLAINS PIPELINE, L.P.",33.58266,-96.64881,CRUDE OIL,700.0,0.0,698.0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,33.583051,-96.651399,0.96,nearest_street,1220,Old Dorchester Rd,,,Sherman,TX,Grayson County,75092,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
