,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
3995,2011,ENTERPRISE CRUDE PIPELINE LLC,32.004805,-102.005505,CRUDE OIL,6.0,0.0,5.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.004466,-102.005109,1.0,rooftop,1818,S County Rd 1145,,,Midland,TX,Midland County,79706,US,Midland,1.0,1
3999,2011,"MAGELLAN PIPELINE COMPANY, LP",32.06456,-96.86533,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,0.0,0.5,NO,,NO,,,,LEAK,PINHOLE,32.063376,-96.865523,0.99,rooftop,21033,NW County Rd 4220,,,Frost,TX,Navarro County,76641,US,Navarro,0.0,1
4000,2011,HOUSTON REFINING LP.,29.70639,-95.23416,CRUDE OIL,0.25,0.0,0.2,NO,,NO,,,CARBON STEEL,LEAK,OTHER,29.707207,-95.231726,0.96,nearest_street,9380,La Porte Fwy,,,Houston,TX,Harris County,77017,US,TIGER/Line® dataset from the US Census Bureau,0.04999999999999999,1
4005,2011,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4014,2011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",31.49797,-104.14246,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,0.0,NO,,NO,,YES,,OTHER,,31.49797,-104.14246,0.02,nearest_place,,,,,Toyah,TX,Culberson County,79785,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
4018,2011,ENTERPRISE CRUDE PIPELINE LLC,28.480925,-96.37387,CRUDE OIL,0.14,0.0,0.14,NO,,NO,,NO,,OTHER,,28.480925,-96.37387,0.13,nearest_place,,,,,Port O Connor,TX,Calhoun County,77982,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4022,2011,ONEOK NGL PIPELINE LP,31.50653,-95.44006,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.0,1.8,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,31.507323,-95.440679,0.99,rooftop,2193,Farm To Market Rd 227 E,,,Grapeland,TX,Houston County,75844,US,Statewide Partial,4.8,1
4023,2011,"PLAINS PIPELINE, L.P.",32.017047,-102.026175,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,,LEAK,PINHOLE,32.018219,-102.025527,0.99,rooftop,3400,E Hwy 80,,,Midland,TX,Midland County,79706,US,Midland,0.0,1
4024,2011,EXXONMOBIL PIPELINE CO,28.3445,-97.1422,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,28.343378,-97.141562,0.99,rooftop,551,Quintana Rd,,,Refugio,TX,Refugio County,78377,US,Refugio,1.0,1
4025,2011,SUNOCO PIPELINE L.P.,33.86329,-97.95336,CRUDE OIL,8.0,0.0,6.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.863091,-97.953106,1.0,rooftop,888,Pump Station Rd,,,Ringgold,TX,Montague County,76261,US,Montague,2.0,1
4030,2011,ENTERPRISE CRUDE PIPELINE LLC,28.560826,-95.191378,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,NO,,LEAK,PINHOLE,28.560826,-95.191378,0.02,nearest_place,,,,,Quintana,TX,,77541,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
4031,2011,SUNOCO PIPELINE L.P.,32.34464,-94.8804,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,YES,,LEAK,OTHER,32.340448,-94.882875,0.94,nearest_street,201,Major Kennedy Rd,,,Kilgore,TX,Rusk County,75662,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
4037,2011,WEST TEXAS GULF PIPELINE CO,31.7765,-96.3957,CRUDE OIL,0.24,0.0,0.24,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,31.7765,-96.3957,0.92,nearest_place,,,,,Wortham,TX,Freestone County,76693,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4042,2011,"PLAINS PIPELINE, L.P.",31.13244,-102.19101,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,,LEAK,PINHOLE,31.13358,-102.191912,0.99,rooftop,1000,County Rd 400,,,Mc Camey,TX,Upton County,79752,US,Upton,0.0,1
4043,2011,"PLAINS PIPELINE, L.P.",32.55991,-94.08086,CRUDE OIL,115.0,0.0,115.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,32.559364,-94.081242,1.0,rooftop,6590,N FM 9,,,Waskom,TX,Harrison County,75692,US,Harrison,0.0,1
4044,2011,EXXONMOBIL PIPELINE CO,28.00917,-97.572805,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,28.009411,-97.57254,1.0,rooftop,14981,Farm To Market Rd 1945,,,Sinton,TX,San Patricio County,78387,US,San Patricio,1.0,1
4052,2011,ENTERPRISE CRUDE PIPELINE LLC,29.4388,-96.804483,CRUDE OIL,40.0,0.0,38.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.428045,-96.811107,0.91,nearest_street,777,County Rd 6K,,,Hallettsville,TX,Lavaca County,77964,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
4053,2011,"MARTIN OPERATING PARTNERSHIP, L.P.",30.3892333,-93.985233,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,12.0,0.0,12.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,30.389233,-93.985233,0.07,nearest_place,,,,,Buna,TX,Jasper County,77612,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4054,2011,ENTERPRISE PRODUCTS OPERATING LLC,29.7675,-95.012183,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4.0,0.0,3.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,29.767956,-95.011167,0.97,nearest_street,4194,State Spur 330,,,Baytown,TX,Harris County,77520,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
4056,2011,ENTERPRISE CRUDE PIPELINE LLC,33.97,-98.2215,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,33.959098,-98.224502,0.91,nearest_street,371,Black Rd,,,Petrolia,TX,Clay County,76377,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
4057,2011,ENTERPRISE PRODUCTS OPERATING LLC,29.9115,-94.093194,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.0,0.0,2.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,29.912002,-94.094337,0.99,rooftop,8351,Farm To Market Rd,,,Beaumont,TX,Jefferson County,77705,US,Jefferson,0.0,1
4068,2011,ENTERPRISE PRODUCTS OPERATING LLC,29.854148,-94.916009,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.53,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.854169,-94.915639,1.0,rooftop,9602,Farm To Market Rd 1942,,,Baytown,TX,Chambers County,77521,US,Chambers,0.53,1
4074,2011,"MAGELLAN PIPELINE COMPANY, LP",29.4009,-94.95689,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,482.0,0.0,50.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,29.4009,-94.95689,0.21,nearest_place,,,,,Texas City,TX,Galveston County,77591,US,TIGER/Line® dataset from the US Census Bureau,432.0,1
4081,2011,"PLAINS PIPELINE, L.P.",32.53048,-100.83604,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,,OVERFILL OR OVERFLOW,,32.529893,-100.835955,1.0,rooftop,2932,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0,1
4082,2011,EXXONMOBIL PIPELINE CO,29.847222,-94.902222,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.74,0.0,0.0,NO,,NO,,,,LEAK,CONNECTION FAILURE,29.847099,-94.902375,1.0,rooftop,410,W Winfree Ave,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,0.74,1
4090,2011,"DENBURY GREEN PIPELINE-TEXAS, LLC",29.98722,-94.07171,CO2 (CARBON DIOXIDE),2.4,43180.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.985816,-94.071425,0.99,rooftop,2692,Hebert Rd,,,Beaumont,TX,Jefferson County,77705,US,Jefferson,43182.4,1
4093,2011,SUNOCO PIPELINE L.P.,31.1611,-94.6751,CRUDE OIL,4.0,0.0,3.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,31.160969,-94.67493,1.0,rooftop,6851,Farm To Market Rd 1818,,,Diboll,TX,Angelina County,75941,US,Angelina,1.0,1
4094,2011,SUNOCO PIPELINE L.P.,32.5409,-94.8693,CRUDE OIL,40.0,0.0,24.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.541314,-94.869413,1.0,rooftop,408,W Brookwood Ln,,,White Oak,TX,Gregg County,75693,US,Gregg,16.0,1
4096,2011,SUNOCO PIPELINE L.P.,32.483,-94.8388,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,32.482527,-94.839521,0.99,rooftop,376,Private Road 2151,,,Longview,TX,Gregg County,75604,US,Gregg,0.5,1
4097,2011,"KINDER MORGAN LIQUID TERMINALS, LLC",29.43573,-95.121835,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,40.0,0.0,20.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.437701,-95.1196,0.96,nearest_street,8200,Farm To Market Rd 517,,,Dickinson,TX,Galveston County,77539,US,TIGER/Line® dataset from the US Census Bureau,20.0,1
4098,2011,"EQUISTAR CHEMICALS, L.P.",29.848528,-94.905557,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,288.5,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,29.85003,-94.895697,0.92,nearest_street,10384,State Hwy 146,,,Baytown,TX,Chambers County,77520,US,TIGER/Line® dataset from the US Census Bureau,288.5,1
4100,2011,ENTERPRISE CRUDE PIPELINE LLC,32.4813,-102.8589,CRUDE OIL,0.24,0.0,0.0,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,32.4813,-102.8589,0.04,nearest_place,,,,,Seminole,TX,Andrews County,79360,US,TIGER/Line® dataset from the US Census Bureau,0.24,1
4103,2011,DCP MIDSTREAM,27.68402,-97.83324,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1000.0,0.0,5.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,27.68402,-97.83324,0.08,nearest_place,,,,,Bishop,TX,Nueces County,78343,US,TIGER/Line® dataset from the US Census Bureau,995.0,1
4110,2011,EXXONMOBIL PIPELINE CO,29.885833,-95.410833,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.6,0.0,5.6,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,29.8855,-95.411286,1.0,rooftop,8602,North Fwy,,,Houston,TX,Harris County,77037,US,Harris,0.0,1
4113,2011,ENTERPRISE CRUDE PIPELINE LLC,30.77929,-96.06167,CRUDE OIL,6911.0,0.0,3600.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.778143,-96.058323,0.95,nearest_street,20929,County Rd 120,,,Iola,TX,Grimes County,77861,US,TIGER/Line® dataset from the US Census Bureau,3311.0,1
4115,2011,BUCKEYE GULF COAST PIPELINE LP,29.85325,-94.89837,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,23.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,29.853169,-94.895834,0.96,nearest_street,10458,State Hwy 146,,,Baytown,TX,Chambers County,77520,US,TIGER/Line® dataset from the US Census Bureau,23.0,1
4117,2011,ENTERPRISE PRODUCTS OPERATING LLC,30.2298122,-100.646116,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,20.0,0.0,0.0,NO,,NO,,,CARBON STEEL,LEAK,SEAL OR PACKING,30.229812,-100.646116,0.02,nearest_place,,,,,Sonora,TX,Edwards County,76950,US,TIGER/Line® dataset from the US Census Bureau,20.0,1
4127,2011,"PETROLOGISTICS OLEFINS, LLC",29.72034,-95.10635,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,29.709728,-95.110239,0.91,nearest_street,6344,La Porte Hwy,,,Deer Park,TX,Harris County,77536,US,TIGER/Line® dataset from the US Census Bureau,5.0,1
4128,2011,ENTERPRISE PRODUCTS OPERATING LLC,30.016667,-94.052778,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.14,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,30.015767,-94.054384,0.99,rooftop,3275,Amoco Road Ext,,,Beaumont,TX,Jefferson County,77705,US,Jefferson,0.14,1
4130,2011,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",31.820486,-106.210326,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,31.814586,-106.208885,0.96,nearest_street,,US 62,,,El Paso,TX,El Paso County,79938,US,TIGER/Line® dataset from the US Census Bureau,0.02,1
4133,2011,"KINDER MORGAN LIQUID TERMINALS, LLC",29.43573,-95.121835,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.0,NO,,NO,,NO,,LEAK,CRACK,29.437701,-95.1196,0.96,nearest_street,8200,Farm To Market Rd 517,,,Dickinson,TX,Galveston County,77539,US,TIGER/Line® dataset from the US Census Bureau,0.71,1
4134,2011,ENTERPRISE CRUDE PIPELINE LLC,33.573889,-97.873056,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,,,LEAK,SEAL OR PACKING,33.574984,-97.8692,0.95,nearest_street,301,Watkins Rd,,,Bowie,TX,Montague County,76230,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
4135,2011,EXXONMOBIL PIPELINE CO,27.5529182,-97.9228261,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.7,0.0,0.0,NO,,NO,,YES,,LEAK,PINHOLE,27.552918,-97.922826,0.05,nearest_place,,,,,Alice,TX,Kleberg County,78333,US,TIGER/Line® dataset from the US Census Bureau,1.7,1
4137,2011,CONOCOPHILLIPS,29.717169,-95.179264,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,3.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.716136,-95.178827,0.99,rooftop,100,Jefferson Rd,,,Pasadena,TX,Harris County,77506,US,City of Houston,2.0,1
4138,2011,SUNOCO PIPELINE L.P.,35.4855,-100.9402,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,NO,,LEAK,SEAL OR PACKING,35.489573,-100.940596,0.95,nearest_street,12159,I Rd,,,Pampa,TX,Gray County,79065,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
