,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
1037,2018,ENTERPRISE CRUDE PIPELINE LLC,32.1045,-102.1996,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,32.1045,-102.1996,0.07,nearest_place,,,,,Midland,TX,Martin County,79707,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1038,2018,CENTURION PIPELINE L.P.,32.00727,-102.04082,CRUDE OIL,0.8,0.0,0.8,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.008849,-102.041534,0.97,nearest_street,2395,Industrial Ave,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1039,2018,ENTERPRISE CRUDE PIPELINE LLC,28.935772,-95.320583,CRUDE OIL,4922.0,0.0,4888.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,28.936,-95.319436,0.99,rooftop,2327,Old Quintana,,,Freeport,TX,Brazoria County,77541,US,Brazoria,34.0,1
1040,2018,"MEDALLION OPERATING COMPANY, LLC",31.63329,-101.98251,CRUDE OIL,245.0,0.0,240.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,31.63339,-101.982497,1.0,rooftop,28844,N State Highway 349,,,Midkiff,TX,Upton County,79755,US,Upton,5.0,1
1045,2018,KINDER MORGAN CO2 CO. LP,32.757485,-100.961186,CO2 (CARBON DIOXIDE),42.0,5692.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.757642,-100.961236,1.0,rooftop,1188,N Farm To Market,,,Snyder,TX,Scurry County,79549,US,Scurry,5734.0,1
1046,2018,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",29.631292,-95.226015,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.631227,-95.226208,1.0,rooftop,8920,Curlee Rd,,,Houston,TX,Harris County,77034,US,City of Houston,0.0,1
1047,2018,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",29.81889996,-95.14327781,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,11.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.818079,-95.143059,0.99,rooftop,6437,Miller Road 2,,,Houston,TX,Harris County,77049,US,City of Houston,11.0,1
1053,2018,SEADRIFT PIPELINE CORP,28.5108876,-96.7655338,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,28.510888,-96.765534,0.11,nearest_place,,,,,Long Mott,TX,Calhoun County,77972,US,TIGER/Line® dataset from the US Census Bureau,0.2,1
1055,2018,DCP MIDSTREAM,28.776861,-99.249762,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,28.777398,-99.250612,0.99,rooftop,13168,Farm To Market Rd 1581,,,Dilley,TX,Frio County,78017,US,Frio,0.2,1
1059,2018,ENTERPRISE CRUDE PIPELINE LLC,31.8796,-102.1258,CRUDE OIL,66.0,0.0,28.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,31.8796,-102.1258,0.09,nearest_place,,,,,Midland,TX,Midland County,79710,US,TIGER/Line® dataset from the US Census Bureau,38.0,1
1060,2018,"ONEOK NGL PIPELINE, LLC",31.709201,-96.227467,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,31.709286,-96.227446,1.0,rooftop,449,County Rd 941,,,Teague,TX,Freestone County,75860,US,Freestone,0.02,1
1062,2018,DCP MIDSTREAM,30.98902,-101.0787,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,6.2,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.990248,-101.077534,0.99,rooftop,2014,County Rd 209,,,Ozona,TX,Crockett County,76943,US,Crockett,6.2,1
1063,2018,ENTERPRISE CRUDE PIPELINE LLC,29.7435,-95.128,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,29.743671,-95.127934,1.0,rooftop,15602,Jacintoport Blvd,,,Houston,TX,Harris County,77015,US,Greater Houston,0.0,1
1065,2018,KINDER MORGAN CO2 CO. LP,31.44569,-102.47866,CO2 (CARBON DIOXIDE),49.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,31.44569,-102.47866,0.06,nearest_place,,,,,Crane,TX,Crane County,79731,US,TIGER/Line® dataset from the US Census Bureau,49.0,1
1070,2018,DOUBLE EAGLE PIPELINE LLC,28.069966,-97.561357,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,28.070043,-97.561207,1.0,rooftop,14617,County Rd 908,,,Sinton,TX,San Patricio County,78387,US,San Patricio,0.1,1
1071,2018,"MAGELLAN PIPELINE COMPANY, LP",32.054188,-96.89515,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,35.0,0.0,35.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,32.053926,-96.895829,1.0,rooftop,410,S FM 308,,,Milford,TX,Hill County,76670,US,Hill,0.0,1
1073,2018,SUNOCO PIPELINE L.P.,30.18138,-94.429033,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,30.181497,-94.426256,0.96,nearest_street,4195,Black Cat Rd,,,Sour Lake,TX,Hardin County,77659,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1074,2018,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,24.3,0.0,24.3,NO,,NO,,NO,CARBON STEEL,OTHER,,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1077,2018,"MAGELLAN PIPELINE COMPANY, LP",31.816954,-106.208085,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,0.0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,31.814586,-106.208885,0.98,nearest_street,,US 62,,,El Paso,TX,El Paso County,79938,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1078,2018,"ONEOK NGL PIPELINE, LLC",32.808155,-97.660138,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.14,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.80825,-97.660141,1.0,rooftop,601,Pearson Ranch Rd,,,Weatherford,TX,Parker County,76087,US,Parker,0.14,1
1079,2018,"MAGELLAN TERMINALS HOLDINGS, LP",29.747394,-95.203336,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.747823,-95.212612,0.93,nearest_street,2276,Federal Rd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1081,2018,ENTERPRISE CRUDE PIPELINE LLC,28.9226,-98.1435,CRUDE OIL,27.0,0.0,27.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,28.923457,-98.141933,0.99,rooftop,13953,Farm To Market Rd 1344,,,Falls City,TX,Wilson County,78113,US,Wilson,0.0,1
1082,2018,ENTERPRISE CRUDE PIPELINE LLC,29.7486,-95.1285,CRUDE OIL,1.5,0.0,1.5,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,29.750442,-95.12778,0.96,nearest_street,15780,San Jacinto Blvd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1083,2018,"ONEOK NGL PIPELINE, LLC",32.808155,-97.660138,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.14,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.80825,-97.660141,1.0,rooftop,601,Pearson Ranch Rd,,,Weatherford,TX,Parker County,76087,US,Parker,0.14,1
1084,2018,DCP MIDSTREAM,31.80026,-103.13523,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.39,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.799928,-103.134718,1.0,rooftop,4050,S State Highway 115,,,Kermit,TX,Winkler County,79745,US,Winkler,0.39,1
1085,2018,ENTERPRISE CRUDE PIPELINE LLC,34.0605,-98.568,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.055842,-98.565751,0.94,nearest_street,7559,Roller Rd,,,Burkburnett,TX,Wichita County,76354,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1086,2018,SUNOCO PIPELINE L.P.,31.98165,-100.57514,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,31.982552,-100.574627,0.97,nearest_street,48,Minenielle Rd,,,Robert Lee,TX,Coke County,76945,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1088,2018,PERMIAN EXPRESS PARTNERS LLC,33.86333,-97.95332,CRUDE OIL,1.0,0.0,0.5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,33.863091,-97.953106,1.0,rooftop,888,Pump Station Rd,,,Ringgold,TX,Montague County,76261,US,Montague,0.5,1
1090,2018,"DELEK CRUDE LOGISTICS, LLC.",32.4472,-94.736888,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.452593,-94.735197,0.94,nearest_street,515,S Loop 281,,,Longview,TX,Gregg County,75603,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
1091,2018,PHILLIPS 66 PIPELINE LLC,33.78740126,-102.5202362,CRUDE OIL,0.29,0.0,0.29,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,33.786925,-102.521316,0.99,rooftop,3696,W FM 597,,,Levelland,TX,Hockley County,79336,US,Hockley,0.0,1
1092,2018,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.44099167,-101.4692917,CRUDE OIL,1.85,0.0,1.85,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.440992,-101.469292,0.06,nearest_place,,,,,Vealmoor,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1093,2018,DCP MIDSTREAM,29.34396674,-100.5467131,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.7,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.343967,-100.546713,0.06,nearest_place,,,,,Brackettville,TX,Kinney County,78832,US,TIGER/Line® dataset from the US Census Bureau,0.7,1
1095,2018,"MAGELLAN PIPELINE COMPANY, LP",32.296538,-99.244979,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.24,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.296538,-99.244979,0.08,nearest_place,,,,,Putnam,TX,Callahan County,76469,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1101,2018,"PLAINS PIPELINE, L.P.",31.767259,-103.17139,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,31.762131,-103.161823,0.92,nearest_street,300,NE 12th St,,,Wink,TX,Winkler County,79789,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1102,2018,COLONIAL PIPELINE CO,29.8871486,-93.98755605,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,125.0,0.0,125.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.887149,-93.987556,0.28,nearest_place,,,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1103,2018,EXXONMOBIL PIPELINE CO,29.75738,-94.99958,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.5,0.0,2.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.75831,-94.998126,0.99,rooftop,3120,Decker Dr,,,Baytown,TX,Harris County,77520,US,Greater Houston,0.0,1
1105,2018,"ONEOK NGL PIPELINE, LLC",31.0525,-95.2443,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,31.051683,-95.243621,0.99,rooftop,5200,S State Highway 94,,,Trinity,TX,Trinity County,75862,US,Trinity,0.02,1
1106,2018,ENTERPRISE PRODUCTS OPERATING LLC,30.013867,-94.053699,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.016426,-94.049162,0.97,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,5.0,1
1107,2018,ENTERPRISE PRODUCTS OPERATING LLC,31.7457,-100.2678,CRUDE OIL,0.1,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,31.742582,-100.264137,0.94,nearest_street,592,Rocky Ln,,,Bronte,TX,Coke County,76933,US,TIGER/Line® dataset from the US Census Bureau,0.1,1
1108,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00138,-93.986591,CRUDE OIL,0.7,0.0,0.7,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.988412,-93.981895,0.9,nearest_street,100,Lnva Canal,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1110,2018,"PLAINS PIPELINE, L.P.",31.767539,-103.172228,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,31.767539,-103.172228,0.39,nearest_place,,,,,Wink,TX,Winkler County,79789,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1112,2018,CENTURION PIPELINE L.P.,31.69896,-101.89204,CRUDE OIL,890.0,0.0,890.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,31.69896,-101.89204,0.09,nearest_place,,,,,Midkiff,TX,Midland County,79755,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1113,2018,"GENESIS PIPELINE TEXAS, L.P.",29.524865,-95.107522,CRUDE OIL,1.42,0.0,1.42,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.52636,-95.107549,0.97,nearest_street,19102,State Hwy 3,,,Webster,TX,Harris County,77598,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1118,2018,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.44099167,-101.4692917,CRUDE OIL,3.5,0.0,3.5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.440992,-101.469292,0.06,nearest_place,,,,,Vealmoor,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1120,2018,ENTERPRISE PRODUCTS OPERATING LLC,32.4863,-101.6567,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.8,2.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,32.4863,-101.6567,0.11,nearest_place,,,,,Ackerly,TX,Howard County,79713,US,TIGER/Line® dataset from the US Census Bureau,2.8,1
1121,2018,"BUCKEYE PARTNERS, LP",27.8189044,-97.5079139,CRUDE OIL,0.7,0.0,0.7,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,27.819736,-97.508292,0.99,rooftop,7405,Up River Rd,,,Corpus Christi,TX,Nueces County,78409,US,Nueces,0.0,1
1122,2018,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.914781,-102.853647,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,32.914781,-102.853647,0.08,nearest_place,,,,,Denver City,TX,Gaines County,79323,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1124,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00138,-93.986591,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.988412,-93.981895,0.9,nearest_street,100,Lnva Canal,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1125,2018,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,107.0,0.0,107.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1129,2018,ENTERPRISE PRODUCTS OPERATING LLC,29.66514,-95.03973,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.665127,-95.039834,0.99,nearest_street,11870,W Main Hwy,,,La Porte,TX,Harris County,77571,US,TIGER/Line® dataset from the US Census Bureau,0.1,1
1130,2018,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.861727,-102.919351,CRUDE OIL,1.7,0.0,0.75,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.860606,-102.919709,0.99,rooftop,1724,County Rd 218E,,,Seminole,TX,Gaines County,79360,US,Statewide Partial,0.95,1
1132,2018,ENTERPRISE CRUDE PIPELINE LLC,33.9192,-98.4353,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,33.921166,-98.430804,0.95,nearest_street,2700,77 Ranch Rd,,,Wichita Falls,TX,Wichita County,76305,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1134,2018,"PLAINS PIPELINE, L.P.",28.31291,-99.72928,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,28.312291,-99.729095,1.0,rooftop,6633,Farm To Market Rd 2688,,,Catarina,TX,Dimmit County,78836,US,Dimmit,0.0,1
1138,2018,DCP MIDSTREAM,28.559011,-97.855643,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.43,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,28.559476,-97.856366,0.98,nearest_street,8484,County Rd 107,,,Beeville,TX,Bee County,78102,US,TIGER/Line® dataset from the US Census Bureau,0.43,1
1141,2018,ORYX SO. DELAWARE OGT LLC,31.167951,-103.548756,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,31.167951,-103.548756,0.03,nearest_place,,,,,Toyahvale,TX,Reeves County,79786,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1142,2018,DCP MIDSTREAM,31.227614,-101.623231,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.22,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,31.226937,-101.621678,0.99,rooftop,205,N Best Ln,,,Big Lake,TX,Reagan County,76932,US,Reagan,0.22,1
1143,2018,SUNOCO PIPELINE L.P.,30.83956,-96.392,CRUDE OIL,14.0,0.0,12.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,30.836941,-96.394939,0.95,nearest_street,8306,Dick Elliott Rd,,,Bryan,TX,Brazos County,77808,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
1144,2018,EXXONMOBIL PIPELINE CO,29.8167611,-95.1540722,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,0.0,0.15,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.815824,-95.154597,0.99,rooftop,15855,Granite Mountain Trl,,,Houston,TX,Harris County,77049,US,Greater Houston,0.35,1
1145,2018,ORYX SO. DELAWARE OGT LLC,32.01913,-102.01311,CRUDE OIL,75.0,0.0,40.0,NO,,NO,,YES,,,,32.018713,-102.017791,0.95,nearest_street,1122,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,35.0,1
1146,2018,ENTERPRISE CRUDE PIPELINE LLC,29.741758,-95.124244,CRUDE OIL,0.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.749093,-95.122535,0.93,nearest_street,6038,San Jacinto Blvd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1147,2018,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.23,0.0,0.23,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1148,2018,ENTERPRISE CRUDE PIPELINE LLC,29.7463,-95.1228,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.746122,-95.122776,1.0,rooftop,15630,Jacintoport Blvd,,,Houston,TX,Harris County,77015,US,Greater Houston,0.0,1
1149,2018,SUNOCO MIDLAND GATHERING LLC,31.94459,-101.91906,CRUDE OIL,20.0,0.0,18.0,NO,,NO,,NO,CARBON STEEL,OTHER,,31.94459,-101.91906,0.06,nearest_place,,,,,Midland,TX,Midland County,79708,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
1152,2018,EXXONMOBIL PIPELINE CO,29.7360917,-95.0254333,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.62,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.742632,-95.027575,0.93,nearest_street,17,Bayvilla Dr,,,Baytown,TX,Harris County,77520,US,TIGER/Line® dataset from the US Census Bureau,0.62,1
1155,2018,ENERGY TRANSFER COMPANY,31.24807,-103.3507,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,31.246336,-103.350428,0.99,nearest_street,,US 285,,,Barstow,TX,Reeves County,79719,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
1160,2018,"FLINT HILLS RESOURCES, LC",30.154927,-94.423409,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,72.0,18.0,0.0,NO,,NO,,YES,CARBON STEEL,OTHER,,30.154862,-94.423458,1.0,rooftop,6447,Stonewall Rd,,,Sour Lake,TX,Hardin County,77659,US,Hardin,90.0,1
1162,2018,DCP MIDSTREAM,29.59964622,-95.19416813,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,78.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,OTHER,,29.599846,-95.194296,1.0,rooftop,13106,Scarsdale Blvd,,,Houston,TX,Harris County,77034,US,City of Houston,78.0,1
1164,2018,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.291212,-101.37366,CRUDE OIL,0.24,0.0,0.24,NO,,NO,,NO,CARBON STEEL,RUPTURE,,32.29021,-101.375228,0.97,nearest_street,1017,N Moss Lake Rd,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1165,2018,KINDER MORGAN WINK PIPELINE LLC ,31.72976,-105.22399,CRUDE OIL,0.4,0.0,0.4,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.72976,-105.22399,0.06,nearest_place,,,,,Salt Flat,TX,Hudspeth County,79847,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1166,2018,CENTURION PIPELINE L.P.,31.9965,-102.0321,CRUDE OIL,4.5,0.0,4.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.996821,-102.032148,1.0,rooftop,2813,Farm To Market Rd 307,,,Midland,TX,Midland County,79706,US,Midland,0.0,1
1167,2018,ENBRIDGE PIPELINES (EAST TEXAS) L.P.,32.5553,-94.8972,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.69,258.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.554872,-94.89577,0.99,rooftop,1936,Warren Plant Rd,,,Gladewater,TX,Gregg County,75647,US,Gregg,260.69,1
1170,2018,HARVEST PIPELINE COMPANY,28.66784,-99.06627,CRUDE OIL,139.0,0.0,139.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.66784,-99.06627,0.04,nearest_place,,,,,Dilley,TX,Frio County,78017,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1172,2018,HARVEST MIDSTREAM COMPANY,28.659741,-99.049428,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.659741,-99.049428,0.04,nearest_place,,,,,Dilley,TX,Frio County,78017,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
